step,lif1,lif2,lif3,lif4
0,0.17662486873567104,0.08723815724246378,0.04558828324312344,0.0038203125493600962
50,0.25215135291218754,0.3131815131008625,0.29637095289304854,0.13949219034984708
100,0.24980004712939258,0.30759508430957794,0.30974048413336275,0.1211875021830201
150,0.2530272801220417,0.30099076464772223,0.3123207955062389,0.11676562670618296
200,0.25203514233231544,0.2936319755017757,0.31173720214515926,0.11358593933284282
250,0.24921396791934963,0.28957494512200355,0.31349157765507696,0.11302343912422656
300,0.2503831511735916,0.2857245035469532,0.3131553267687559,0.11143750183284284
350,0.24993796721100808,0.28174205809831615,0.3141962654143572,0.11132812663912772
400,0.252218112051487,0.28224061921238897,0.31691017121076587,0.10943750150501727
450,0.2507081156969071,0.2781743833422661,0.3150607974082232,0.11040625132620334
