step,lif1,lif2,lif3,lif4
0,0.17654660139232875,0.08718627739168369,0.045538283480564136,0.0037656250991858547
50,0.2512807185947895,0.31553942337632185,0.29802642086520786,0.13783593982458114
100,0.24724236235022543,0.3052986742556095,0.3081234512478114,0.12423437729477882
150,0.2505450290441513,0.29758983820676804,0.31005313865840434,0.1175625016540289
200,0.25055514842271803,0.29541918352246277,0.3133232971280813,0.11419531412422657
250,0.249087665528059,0.29028385564684867,0.31213798198848963,0.11290625169873239
300,0.24979920625686644,0.28978581026196476,0.3152711077779532,0.11078906409442424
350,0.24885730504989625,0.2844735299050808,0.31581595353782177,0.10976562649011609
400,0.25168254122138023,0.28154008284211157,0.3143709528446198,0.10850781388580799
450,0.2498776379227638,0.2797867131233215,0.3143168894946575,0.1090625012665987
