step,lif1,lif2,lif3,lif4
0,0.1772612276300788,0.08738874298178417,0.04566172120161354,0.003585937537718564
50,0.253134723752737,0.32081059038639065,0.2983890772610903,0.14271094009280205
100,0.24880495816469198,0.30620785176753995,0.3095184528082609,0.12558593988418582
150,0.24915592312812804,0.2930581714212894,0.3056398568674922,0.11946093920618295
200,0.25062440186738966,0.294866007566452,0.3134653281420469,0.1122500016540289
250,0.24814938694238667,0.28975382640957836,0.311813608519733,0.11325000166893004
300,0.24869843930006028,0.285323844999075,0.3100109524652362,0.11203125134110452
350,0.2531482802331448,0.28097609192132944,0.31012017212808124,0.11082812659442424
400,0.2521584658324718,0.28344623461365703,0.3148468899726868,0.1108046890795231
450,0.2499447152018547,0.280319281667471,0.31460017032921306,0.10843750156462192
