step,lif1,lif2,lif3,lif4
0,0.1775420508161187,0.08746757628017804,0.04572984573431313,0.003929687606869265
50,0.2521539506316185,0.3167221607267857,0.29482470206916334,0.13960156507790086
100,0.247893642783165,0.30539811223745345,0.30681985892355434,0.12446875240653754
150,0.2510525025427342,0.2980926939845085,0.3104512654989958,0.11696093909442426
200,0.2513374428451062,0.29565931946039203,0.3135857961326838,0.11414062626659871
250,0.25362162202596666,0.2904939149320126,0.31473532713949676,0.11111718907952309
300,0.24908994495868683,0.2845196950435639,0.31160985827445986,0.11102343916893007
350,0.2513039952516556,0.28320907607674595,0.313383452296257,0.11013281382620335
400,0.2513239133358002,0.2814482355117798,0.3137562629580498,0.11192187651991843
450,0.24892579406499865,0.28087289407849314,0.3176534523814917,0.10751562654972076
