step,AhistW_00,AhistW_01,AhistW_02,AhistW_03,AhistW_04,AhistW_05,AhistW_06,AhistW_07,AhistW_08,AhistW_09,AhistW_10,AhistW_11,AhistW_12,AhistW_13,AhistW_14,AhistW_15,AhistW_16,AhistW_17,AhistW_18,AhistW_19,Ahist_00,Ahist_01,Ahist_02,Ahist_03,Ahist_04,Ahist_05,Ahist_06,Ahist_07,Ahist_08,Ahist_09,Ahist_10,Ahist_11,Ahist_12,Ahist_13,Ahist_14,Ahist_15,Ahist_16,Ahist_17,Ahist_18,Ahist_19,Q_conv1,Q_conv2,Q_fc1,Q_fc2,S_conv1,S_conv2,S_fc1,S_fc2,absmu_median_conv1,absmu_median_conv2,absmu_median_fc1,absmu_median_fc2,absmu_q25_conv1,absmu_q25_conv2,absmu_q25_fc1,absmu_q25_fc2,absmu_q75_conv1,absmu_q75_conv2,absmu_q75_fc1,absmu_q75_fc2,consensus_Q,consensus_S,cos_max,cos_mean,cos_min,cv_median,dispersion_N,fr_lif1,fr_lif2,fr_lif3,fr_lif4,norm_0,norm_1,norm_2,norm_3,norm_4,norm_5,norm_6,norm_7,norm_8,norm_9
0,0.07371113449335098,0.0,0.0,0.0,0.19163887202739716,0.0,0.0,0.24203971028327942,0.0,0.0,0.0,0.0,0.22273527085781097,0.0,0.0,0.0,0.1824791580438614,0.0,0.0,0.08739591389894485,0.18123485147953033,0.0,0.0,0.0,0.31549057364463806,0.0,0.0,0.22185227274894714,0.0,0.0,0.0,0.0,0.14306960999965668,0.0,0.0,0.0,0.08814898133277893,0.0,0.0,0.050203725695610046,0.35384616255760193,0.288303405046463,0.25744321942329407,0.4133732318878174,0.7188130021095276,0.598442018032074,0.39831334352493286,0.6175695061683655,0.0002776609908323735,0.00010227208986179903,1.456069185223896e-05,2.3677503122598864e-05,0.00012231245636940002,3.9683549402980134e-05,2.8601884878298733e-06,1.207693230753648e-06,0.0004699818673543632,0.00021005517919547856,4.808156518265605e-05,0.00011593601084314287,0.26116499304771423,0.4925953447818756,0.35376083850860596,0.047045137733221054,-0.26554998755455017,2.572873830795288,0.40565627813339233,0.17654660139232875,0.08718627739168369,0.045538283480564136,0.0037656250991858547,0.2773759961128235,0.27356138825416565,0.1398267298936844,0.21462565660476685,0.12764520943164825,0.09669385105371475,0.0907726138830185,0.1205030083656311,0.11713553965091705,0.16350248456001282
1,0.07245580106973648,0.0,0.0,0.0,0.18697410821914673,0.0,0.0,0.236310213804245,0.0,0.0,0.0,0.0,0.22658510506153107,0.0,0.0,0.0,0.1870872527360916,0.0,0.0,0.09058745205402374,0.17407654225826263,0.0,0.0,0.0,0.30257681012153625,0.0,0.0,0.21168072521686554,0.0,0.0,0.0,0.0,0.1469423472881317,0.0,0.0,0.0,0.10135621577501297,0.0,0.0,0.06336735934019089,0.4019230902194977,0.28950101137161255,0.29112860560417175,0.4660678505897522,0.7678157687187195,0.5951000452041626,0.419325590133667,0.6153725981712341,0.0005909701576456428,0.000204782176297158,2.814424988173414e-05,4.395173164084554e-05,0.00024343862605746835,7.693057705182582e-05,5.437231266114395e-06,1.966282979992684e-06,0.0009543864289298654,0.0004248939221724868,9.485706686973572e-05,0.00022459009778685868,0.293200820684433,0.5042509436607361,0.3537442088127136,0.0495714470744133,-0.2069368064403534,2.4214203357696533,0.37738215923309326,0.17729866262525318,0.08775610167524975,0.045730314733227716,0.004117187564843334,0.5387688279151917,0.45230820775032043,0.2484765499830246,0.3969101309776306,0.23049896955490112,0.17296530306339264,0.21238774061203003,0.24766744673252106,0.21449220180511475,0.3784342408180237
2,0.06920935213565826,0.0,0.0,0.0,0.17481163144111633,0.0,0.0,0.2242305427789688,0.0,0.0,0.0,0.0,0.22894413769245148,0.0,0.0,0.0,0.19859431684017181,0.0,0.0,0.1042100191116333,0.16870315372943878,0.0,0.0,0.0,0.29261085391044617,0.0,0.0,0.20882833003997803,0.0,0.0,0.0,0.0,0.1455114781856537,0.0,0.0,0.0,0.10625647008419037,0.0,0.0,0.07808970659971237,0.41730770468711853,0.2958083748817444,0.3097178637981415,0.5041915774345398,0.8355685472488403,0.6159430742263794,0.43517929315567017,0.7032530307769775,0.0008740969351492822,0.00029497177456505597,4.0204424294643104e-05,6.460514850914478e-05,0.000390444794902578,0.00011058863310609013,7.850594556657597e-06,2.8226022550370544e-06,0.0014085102593526244,0.0006127830129116774,0.00013487458636518568,0.00031720183324068785,0.31129953265190125,0.5317382216453552,0.43133339285850525,0.05512619763612747,-0.21782928705215454,2.3520684242248535,0.3632272481918335,0.17804732616990804,0.08858915834270648,0.04627765841083601,0.005882812605705112,0.730096161365509,0.6153843402862549,0.3917970061302185,0.5183967351913452,0.31253865361213684,0.25032028555870056,0.29896408319473267,0.35392698645591736,0.2924133539199829,0.6049994230270386
3,0.07080191373825073,0.0,0.0,0.0,0.187356635928154,0.0,0.0,0.22298100590705872,0.0,0.0,0.0,0.0,0.21934866905212402,0.0,0.0,0.0,0.19341720640659332,0.0,0.0,0.10609462112188339,0.16604448854923248,0.0,0.0,0.0,0.2954692542552948,0.0,0.0,0.2030639946460724,0.0,0.0,0.0,0.0,0.1431896686553955,0.0,0.0,0.0,0.10950836539268494,0.0,0.0,0.08272422850131989,0.4019230902194977,0.2992415130138397,0.3154357075691223,0.5421157479286194,0.813332200050354,0.5979602932929993,0.4224304258823395,0.6821336150169373,0.0011736223241314292,0.0003823143197223544,5.2172756113577634e-05,8.225131023209542e-05,0.000536081031896174,0.00014234476839192212,1.0101384759764187e-05,3.9274250411835965e-06,0.001865447498857975,0.0007865717634558678,0.00017416778428014368,0.000409900676459074,0.31723347306251526,0.5188508033752441,0.4284804165363312,0.05059865489602089,-0.21069860458374023,2.3912065029144287,0.38144901394844055,0.17795221336185935,0.08981655075840536,0.04722859604516998,0.008898437673342415,0.9456101059913635,0.8104044795036316,0.5113345384597778,0.6934708952903748,0.38166379928588867,0.33166152238845825,0.4110182821750641,0.44415467977523804,0.369171679019928,0.877885103225708
4,0.07112164795398712,0.0,0.0,0.0,0.1983010470867157,0.0,0.0,0.22651486098766327,0.0,0.0,0.0,0.0,0.21853980422019958,0.0,0.0,0.0,0.1885737180709839,0.0,0.0,0.09694895148277283,0.1652781069278717,0.0,0.0,0.0,0.29679012298583984,0.0,0.0,0.20619305968284607,0.0,0.0,0.0,0.0,0.141136035323143,0.0,0.0,0.0,0.10838105529546738,0.0,0.0,0.0822216272354126,0.3788461685180664,0.2933732569217682,0.3125942647457123,0.5510978102684021,0.728386402130127,0.5896016955375671,0.40744367241859436,0.6625098586082458,0.0013897360768169165,0.00045370677253231406,6.208327977219597e-05,9.971074177883565e-05,0.0007164226844906807,0.00016978317580651492,1.2174906260042917e-05,4.424205599207198e-06,0.0022350989747792482,0.0009337851661257446,0.00020639893773477525,0.0005066905287094414,0.3143291473388672,0.5040543675422668,0.4802877604961395,0.046086810529232025,-0.24825657904148102,2.4504730701446533,0.3699363172054291,0.17770437028259037,0.09167836639575398,0.04841203381540254,0.012835937670315614,1.1251344680786133,1.0212546586990356,0.6114188432693481,0.9235584139823914,0.4757818281650543,0.4089280068874359,0.5045231580734253,0.5464857220649719,0.46573320031166077,1.0095515251159668
5,0.07191621512174606,0.0,0.0,0.0,0.1915997713804245,0.0,0.0,0.22467364370822906,0.0,0.0,0.0,0.0,0.2150544822216034,0.0,0.0,0.0,0.1909642219543457,0.0,0.0,0.10579163581132889,0.16469363868236542,0.0,0.0,0.0,0.29526010155677795,0.0,0.0,0.20607954263687134,0.0,0.0,0.0,0.0,0.14012831449508667,0.0,0.0,0.0,0.11068559437990189,0.0,0.0,0.08315280079841614,0.4096153974533081,0.29465070366859436,0.315345823764801,0.5686626434326172,0.76533442735672,0.5844546556472778,0.41574305295944214,0.6917616128921509,0.0016513019800186157,0.0005337994080036879,7.294210081454366e-05,0.00011887583241332322,0.000921788567211479,0.0001992876932490617,1.4171822840580717e-05,5.815962140331976e-06,0.0028760547284036875,0.001092777238227427,0.0002424142585368827,0.0005985695752315223,0.31720098853111267,0.5118025541305542,0.48705652356147766,0.04563995078206062,-0.20232614874839783,2.4489362239837646,0.3486230671405792,0.1785401042923331,0.09435551537117134,0.05010109615714101,0.01719531277951319,1.331394076347351,1.1351044178009033,0.7455100417137146,1.059110164642334,0.5628925561904907,0.474031925201416,0.6349188089370728,0.6825666427612305,0.5488179326057434,1.1472651958465576
6,0.07065317779779434,0.0,0.0,0.0,0.1859704554080963,0.0,0.0,0.22401390969753265,0.0,0.0,0.0,0.0,0.21352729201316833,0.0,0.0,0.0,0.1966111660003662,0.0,0.0,0.10922400653362274,0.16381235420703888,0.0,0.0,0.0,0.2965838611125946,0.0,0.0,0.2026536762714386,0.0,0.0,0.0,0.0,0.14110875129699707,0.0,0.0,0.0,0.11037533730268478,0.0,0.0,0.08546604216098785,0.4423076808452606,0.2936526834964752,0.318611741065979,0.5804390907287598,0.7861270904541016,0.5832208395004272,0.4185468852519989,0.7134004831314087,0.002153281820937991,0.0006149880355224013,8.451247413177043e-05,0.0001374587882310152,0.0011312357382848859,0.00023062893887981772,1.6291845895466395e-05,6.4289984038623516e-06,0.00364653836004436,0.0012790621258318424,0.0002806360716931522,0.0006995648145675659,0.32035353779792786,0.5193551182746887,0.41367170214653015,0.04680962860584259,-0.20011834800243378,2.4636929035186768,0.35434556007385254,0.17852959256619214,0.0978780982813987,0.05221781500149518,0.021648437974508848,1.5756516456604004,1.3459323644638062,0.8864120244979858,1.1826355457305908,0.6295000314712524,0.5466031432151794,0.6975597739219666,0.8177592158317566,0.6594362258911133,1.320625901222229
7,0.07017502188682556,0.0,0.0,0.0,0.18619376420974731,0.0,0.0,0.22607071697711945,0.0,0.0,0.0,0.0,0.20438073575496674,0.0,0.0,0.0,0.19588294625282288,0.0,0.0,0.11729685217142105,0.1665296107530594,0.0,0.0,0.0,0.29743045568466187,0.0,0.0,0.20223139226436615,0.0,0.0,0.0,0.0,0.13991932570934296,0.0,0.0,0.0,0.11036287993192673,0.0,0.0,0.08352633565664291,0.48461538553237915,0.2934530973434448,0.3163021206855774,0.5844311118125916,0.8263434171676636,0.5826788544654846,0.41012656688690186,0.6592976450920105,0.002658300334587693,0.0007071790168993175,9.713968029245734e-05,0.0001560376404086128,0.0012085483176633716,0.000263855850789696,1.861628334154375e-05,7.230562459881185e-06,0.004760744981467724,0.0014903830597177148,0.000323027023114264,0.000791097991168499,0.31829360127449036,0.5175524950027466,0.40101513266563416,0.048006027936935425,-0.2265019565820694,2.4872145652770996,0.360141396522522,0.18008578475564718,0.10349347941111772,0.05549390881322325,0.026492187948315406,1.8301544189453125,1.5569407939910889,1.0857809782028198,1.342861533164978,0.7135340571403503,0.6194117665290833,0.818672776222229,0.9334484338760376,0.7241770029067993,1.5334564447402954
8,0.07441367954015732,0.0,0.0,0.0,0.18944457173347473,0.0,0.0,0.22521594166755676,0.0,0.0,0.0,0.0,0.20441597700119019,0.0,0.0,0.0,0.1918678879737854,0.0,0.0,0.11464189738035202,0.1667623221874237,0.0,0.0,0.0,0.29780203104019165,0.0,0.0,0.2053862363100052,0.0,0.0,0.0,0.0,0.1405339539051056,0.0,0.0,0.0,0.10897479206323624,0.0,0.0,0.08054066449403763,0.5019230842590332,0.29197606444358826,0.31263670325279236,0.5846307277679443,0.8535634279251099,0.580136239528656,0.38320720195770264,0.665546178817749,0.0032623056322336197,0.0007962449453771114,0.00011006498243659735,0.00018037490372080356,0.0014850915176793933,0.0002933223149739206,2.084396328427829e-05,8.445445928373374e-06,0.005899112671613693,0.0016941907815635204,0.0003668794233817607,0.0009070067317225039,0.31482556462287903,0.5109174251556396,0.4128780961036682,0.04725180193781853,-0.2047509402036667,2.5310564041137695,0.34907999634742737,0.18061726659536365,0.11142739009497744,0.06003031553700566,0.03332031320547685,2.0445327758789062,1.7651818990707397,1.2800638675689697,1.5795550346374512,0.8140198588371277,0.7052981853485107,0.9520772695541382,1.1741557121276855,0.809759259223938,1.7542047500610352
9,0.07534590363502502,0.0,0.0,0.0,0.18890531361103058,0.0,0.0,0.222383514046669,0.0,0.0,0.0,0.0,0.20577695965766907,0.0,0.0,0.0,0.18828970193862915,0.0,0.0,0.11929862201213837,0.17100320756435394,0.0,0.0,0.0,0.3001660406589508,0.0,0.0,0.2053219974040985,0.0,0.0,0.0,0.0,0.13957977294921875,0.0,0.0,0.0,0.10562563687562943,0.0,0.0,0.07830333709716797,0.5384615659713745,0.2908982038497925,0.3060324788093567,0.5872255563735962,0.8881511688232422,0.5859968662261963,0.36457937955856323,0.6761392951011658,0.00399057287722826,0.0008986586472019553,0.00012397838872857392,0.00019993254682049155,0.001651126891374588,0.00032567631569691,2.3097014491213486e-05,1.0491435205040034e-05,0.00713020795956254,0.001932054990902543,0.0004130499728489667,0.0010961320949718356,0.30870142579078674,0.5133585333824158,0.4335498511791229,0.045627906918525696,-0.19369067251682281,2.567582607269287,0.32722288370132446,0.18184036422520874,0.12224523623983259,0.06584781571493295,0.04304687585972715,2.172631025314331,2.017026424407959,1.4364407062530518,1.7606397867202759,0.9369528889656067,0.8042535185813904,1.1983176469802856,1.3566827774047852,0.9367009401321411,2.0392956733703613
