step,lif1,lif2,lif3,lif4
0,0.17656373836100103,0.08740278128526825,0.045515783076407385,0.003601562561816536
50,0.2704816430807114,0.30149562284350395,0.2799209512770176,0.6398593866825104
100,0.25433064728975296,0.27860260739922527,0.2752204810082912,0.4287968799471855
150,0.26002669200301176,0.3170328782498836,0.2808782933652401,0.0901015641912818
200,0.2636382098495961,0.36496381044387816,0.29658813908696174,0.0
250,0.2618188202381134,0.3644441574811935,0.2970167329907417,7.812500116415322e-06
300,0.26222168654203415,0.3649019688367844,0.29747954443097113,0.0
350,0.26287285700440405,0.365261198580265,0.2980212651193142,0.0
400,0.262437751442194,0.36555385023355486,0.29838235780596734,0.0
450,0.26331858322024343,0.36625448495149615,0.2988917329907418,0.0
