step,AhistW_00,AhistW_01,AhistW_02,AhistW_03,AhistW_04,AhistW_05,AhistW_06,AhistW_07,AhistW_08,AhistW_09,AhistW_10,AhistW_11,AhistW_12,AhistW_13,AhistW_14,AhistW_15,AhistW_16,AhistW_17,AhistW_18,AhistW_19,Ahist_00,Ahist_01,Ahist_02,Ahist_03,Ahist_04,Ahist_05,Ahist_06,Ahist_07,Ahist_08,Ahist_09,Ahist_10,Ahist_11,Ahist_12,Ahist_13,Ahist_14,Ahist_15,Ahist_16,Ahist_17,Ahist_18,Ahist_19,Q_conv1,Q_conv2,Q_fc1,Q_fc2,S_conv1,S_conv2,S_fc1,S_fc2,absmu_median_conv1,absmu_median_conv2,absmu_median_fc1,absmu_median_fc2,absmu_q25_conv1,absmu_q25_conv2,absmu_q25_fc1,absmu_q25_fc2,absmu_q75_conv1,absmu_q75_conv2,absmu_q75_fc1,absmu_q75_fc2,consensus_Q,consensus_S,cos_max,cos_mean,cos_min,cv_median,dispersion_N,fr_lif1,fr_lif2,fr_lif3,fr_lif4,norm_0,norm_1,norm_2,norm_3,norm_4,norm_5,norm_6,norm_7,norm_8,norm_9
0,0.0693846344947815,0.0,0.0,0.0,0.18315668404102325,0.0,0.0,0.23197181522846222,0.0,0.0,0.0,0.0,0.24501170217990875,0.0,0.0,0.0,0.19598965346813202,0.0,0.0,0.07448557019233704,0.17544011771678925,0.0,0.0,0.0,0.30472394824028015,0.0,0.0,0.2237926721572876,0.0,0.0,0.0,0.0,0.15378060936927795,0.0,0.0,0.0,0.09579331427812576,0.0,0.0,0.04646933451294899,0.3442307710647583,0.2819960117340088,0.2742621898651123,0.41377243399620056,0.7240728139877319,0.5960268974304199,0.43005305528640747,0.6767648458480835,0.000265704991761595,9.824924200074747e-05,1.396417610521894e-05,2.4294809918501414e-05,0.00012768174929078668,3.7780238926643506e-05,2.740755007835105e-06,1.2090242762496928e-06,0.00044968005386181176,0.00020683096954599023,4.6597415348514915e-05,0.00012039525608997792,0.2764173746109009,0.5154740810394287,0.3841836154460907,0.05443680286407471,-0.17910592257976532,2.566768169403076,0.3528125584125519,0.1775420508161187,0.08746757628017804,0.04572984573431313,0.003929687606869265,0.21345698833465576,0.23237471282482147,0.1793740689754486,0.20103418827056885,0.11664975434541702,0.0959738940000534,0.08625368028879166,0.11740025132894516,0.11288827657699585,0.23729929327964783
1,0.07612037658691406,0.0,0.0,0.0,0.18234139680862427,0.0,0.0,0.2180386334657669,0.0,0.0,0.0,0.0,0.2452010065317154,0.0,0.0,0.0,0.1950610727071762,0.0,0.0,0.08323760330677032,0.1691635698080063,0.0,0.0,0.0,0.2926104664802551,0.0,0.0,0.2143077403306961,0.0,0.0,0.0,0.0,0.15270398557186127,0.0,0.0,0.0,0.10511185228824615,0.0,0.0,0.06610238552093506,0.3692307770252228,0.29928144812583923,0.30239203572273254,0.4922155439853668,0.7011508941650391,0.6177721619606018,0.4276975989341736,0.7113444209098816,0.0005289586260914803,0.00018830987391993403,2.6319106837036088e-05,4.320427615311928e-05,0.00025738857220858335,7.014537550276145e-05,5.187549049878726e-06,2.178821887355298e-06,0.0008720696205273271,0.00039005459984764457,8.79144572536461e-05,0.00022774594253860414,0.30449801683425903,0.523489773273468,0.41870296001434326,0.05080277845263481,-0.24403834342956543,2.526421546936035,0.3849066495895386,0.17776166267693044,0.08753036938376682,0.045667033509816976,0.003960937598021701,0.5013994574546814,0.40885230898857117,0.3097720742225647,0.34076932072639465,0.20003600418567657,0.18415716290473938,0.1881866157054901,0.21650813519954681,0.19486400485038757,0.4601604640483856
2,0.07446508854627609,0.0,0.0,0.0,0.18422192335128784,0.0,0.0,0.214979350566864,0.0,0.0,0.0,0.0,0.23759545385837555,0.0,0.0,0.0,0.20826204121112823,0.0,0.0,0.08047609031200409,0.1671762764453888,0.0,0.0,0.0,0.29534515738487244,0.0,0.0,0.2063557207584381,0.0,0.0,0.0,0.0,0.14934152364730835,0.0,0.0,0.0,0.11054059863090515,0.0,0.0,0.07124071568250656,0.38846153020858765,0.2978043854236603,0.3107116222381592,0.5217564702033997,0.7545055150985718,0.6115663647651672,0.43158164620399475,0.7123005390167236,0.0008195245754905045,0.0002796523622237146,3.879429277731106e-05,6.191540887812153e-05,0.00036864940193481743,0.0001031155843520537,7.658461981918663e-06,3.098969273196417e-06,0.0013463322538882494,0.0005813975585624576,0.00012953035184182227,0.0003265675622969866,0.31250813603401184,0.5263227820396423,0.5564604997634888,0.048706330358982086,-0.2232302576303482,2.5015482902526855,0.39335548877716064,0.17670293945819143,0.08803708279273904,0.046037033307366075,0.004726562590221873,0.7407152056694031,0.6075186133384705,0.4135674834251404,0.5397387742996216,0.2805483043193817,0.26522958278656006,0.29205527901649475,0.3042880892753601,0.29683420062065125,0.6766794919967651
3,0.07821489870548248,0.0,0.0,0.0,0.19599811732769012,0.0,0.0,0.21392740309238434,0.0,0.0,0.0,0.0,0.22767990827560425,0.0,0.0,0.0,0.19747263193130493,0.0,0.0,0.08670711517333984,0.16706794500350952,0.0,0.0,0.0,0.2974886894226074,0.0,0.0,0.20613758265972137,0.0,0.0,0.0,0.0,0.14730411767959595,0.0,0.0,0.0,0.11061035096645355,0.0,0.0,0.07139130681753159,0.39230769872665405,0.2884231507778168,0.3104419708251953,0.5359281301498413,0.780921220779419,0.5943204760551453,0.4106209874153137,0.727755069732666,0.0011501004919409752,0.00037027127109467983,5.193927063373849e-05,8.17747350083664e-05,0.0005424960982054472,0.00013773885439150035,1.0149177796847653e-05,3.7754743971163407e-06,0.0019102335209026933,0.0007699564448557794,0.00017395593749824911,0.000428338855272159,0.31188181042671204,0.5118494629859924,0.5344825983047485,0.04491376876831055,-0.26247236132621765,2.5429821014404297,0.4207112491130829,0.1779634032770991,0.08907763437621272,0.046811252108309415,0.00698437514831312,1.0188452005386353,0.8321159482002258,0.6150088310241699,0.738622784614563,0.3610629439353943,0.32393088936805725,0.3795240819454193,0.41228151321411133,0.3530379831790924,0.9164714813232422
4,0.08111680299043655,0.0,0.0,0.0,0.19666960835456848,0.0,0.0,0.22649681568145752,0.0,0.0,0.0,0.0,0.21477080881595612,0.0,0.0,0.0,0.19435088336467743,0.0,0.0,0.08659511059522629,0.16619208455085754,0.0,0.0,0.0,0.29489946365356445,0.0,0.0,0.20719213783740997,0.0,0.0,0.0,0.0,0.1447698026895523,0.0,0.0,0.0,0.1117936298251152,0.0,0.0,0.07515289634466171,0.4019230902194977,0.28590819239616394,0.31322598457336426,0.5550898313522339,0.7477348446846008,0.5711367130279541,0.4055790901184082,0.6570477485656738,0.0014035820495337248,0.0004390212125144899,6.226044206414372e-05,9.962702461052686e-05,0.0007170240860432386,0.00016432476695626974,1.222847913595615e-05,4.545753199636238e-06,0.0023809687700122595,0.000911509501747787,0.0002058417594525963,0.000518607790581882,0.3145564794540405,0.4957076609134674,0.41328421235084534,0.04257946461439133,-0.20647186040878296,2.569356679916382,0.4115487337112427,0.1780350724980235,0.09111574495202149,0.048111720813903955,0.01196875022375025,1.2505732774734497,0.9825172424316406,0.7735159993171692,0.9320122599601746,0.44271209836006165,0.3903844952583313,0.4650714695453644,0.5297024846076965,0.4153002202510834,1.04799222946167
5,0.08226566761732101,0.0,0.0,0.0,0.2030707597732544,0.0,0.0,0.2263215333223343,0.0,0.0,0.0,0.0,0.2176436334848404,0.0,0.0,0.0,0.18695402145385742,0.0,0.0,0.08374439179897308,0.16912159323692322,0.0,0.0,0.0,0.298289030790329,0.0,0.0,0.20793218910694122,0.0,0.0,0.0,0.0,0.1429758220911026,0.0,0.0,0.0,0.10904985666275024,0.0,0.0,0.07263148576021194,0.38461539149284363,0.27497005462646484,0.30698877573013306,0.5642714500427246,0.7197739481925964,0.5469421148300171,0.39562514424324036,0.7089691162109375,0.001757684862241149,0.0005186737980693579,7.330287189688534e-05,0.0001153884077211842,0.0009120056056417525,0.00019547840929590166,1.4363115042215213e-05,5.089983460493386e-06,0.0029477016068995,0.0010755225084722042,0.00024269059940706939,0.0006071421084925532,0.30821195244789124,0.48833155632019043,0.44399294257164,0.037285711616277695,-0.24594642221927643,2.643211603164673,0.4016054570674896,0.1775473613291979,0.09366034926682915,0.049732502312399444,0.016703125293715856,1.4690073728561401,1.153672456741333,0.9571428298950195,1.126775860786438,0.538802981376648,0.45388543605804443,0.5715945959091187,0.6469252705574036,0.524108350276947,1.2888315916061401
6,0.07400452345609665,0.0,0.0,0.0,0.18711179494857788,0.0,0.0,0.23532304167747498,0.0,0.0,0.0,0.0,0.2121102511882782,0.0,0.0,0.0,0.1927720308303833,0.0,0.0,0.09867837280035019,0.16599270701408386,0.0,0.0,0.0,0.29604896903038025,0.0,0.0,0.20853407680988312,0.0,0.0,0.0,0.0,0.14181028306484222,0.0,0.0,0.0,0.11071860790252686,0.0,0.0,0.07689536362886429,0.42500001192092896,0.2831536829471588,0.31234708428382874,0.5794410705566406,0.7707056403160095,0.568641185760498,0.3911362588405609,0.7577942609786987,0.0021985049825161695,0.0005992205115035176,8.462891128147021e-05,0.00013299501733854413,0.0011365218088030815,0.00022700471163261682,1.6497477190569043e-05,6.441100595111493e-06,0.003778790356591344,0.001260002376511693,0.0002802950912155211,0.0007059429190121591,0.3138906955718994,0.503552258014679,0.4491857886314392,0.04288096725940704,-0.26324188709259033,2.598703145980835,0.37674182653427124,0.1786080166697502,0.09755917753493122,0.052142033772543075,0.021804688036791052,1.6516382694244385,1.3129388093948364,1.0987426042556763,1.1840362548828125,0.6078931093215942,0.5265597701072693,0.6938087344169617,0.8276622891426086,0.6162136793136597,1.4393573999404907
7,0.0720658004283905,0.0,0.0,0.0,0.1879294067621231,0.0,0.0,0.23186558485031128,0.0,0.0,0.0,0.0,0.2120257467031479,0.0,0.0,0.0,0.1917295902967453,0.0,0.0,0.10438384115695953,0.16621287167072296,0.0,0.0,0.0,0.29810720682144165,0.0,0.0,0.208942711353302,0.0,0.0,0.0,0.0,0.1392918974161148,0.0,0.0,0.0,0.10787355154752731,0.0,0.0,0.07957175374031067,0.45384615659713745,0.285309374332428,0.3097403347492218,0.5928143262863159,0.8035296201705933,0.5664255619049072,0.38508790731430054,0.7889116406440735,0.002676945412531495,0.000706045888364315,9.868036431726068e-05,0.00015794701175764203,0.0011664327466860414,0.0002646409848239273,1.911383333208505e-05,7.267149157996755e-06,0.0047384342178702354,0.0014815143076702952,0.00032606913009658456,0.0008327331161126494,0.3117843568325043,0.5081324577331543,0.43729168176651,0.04109017550945282,-0.2427426129579544,2.5963571071624756,0.36617228388786316,0.1798648665100336,0.10320344047817342,0.05540890888512877,0.02760156293166801,1.9275896549224854,1.4819706678390503,1.2251800298690796,1.3649451732635498,0.7039309740066528,0.6161453723907471,0.8412994742393494,1.0155527591705322,0.7411723732948303,1.6694210767745972
8,0.06980927288532257,0.0,0.0,0.0,0.1852242350578308,0.0,0.0,0.23269705474376678,0.0,0.0,0.0,0.0,0.21119073033332825,0.0,0.0,0.0,0.1853761076927185,0.0,0.0,0.1157025545835495,0.16425830125808716,0.0,0.0,0.0,0.3003648519515991,0.0,0.0,0.20933708548545837,0.0,0.0,0.0,0.0,0.1401851624250412,0.0,0.0,0.0,0.10662035644054413,0.0,0.0,0.07923424988985062,0.49038460850715637,0.29085829854011536,0.30862173438072205,0.597405195236206,0.844954788684845,0.5768333077430725,0.3779520094394684,0.747514545917511,0.003257636446505785,0.000803027709480375,0.00011253450065851212,0.0001853996654972434,0.0014396298211067915,0.00029896636260673404,2.157850940420758e-05,8.83753273228649e-06,0.005872261244803667,0.0017084521241486073,0.000372371228877455,0.0009876727126538754,0.3111650049686432,0.5122615694999695,0.4442818760871887,0.04252959415316582,-0.26761913299560547,2.602938413619995,0.35144472122192383,0.18101495157927278,0.11145217048171616,0.06028812770266086,0.03564843816682696,2.198068380355835,1.6442567110061646,1.4324175119400024,1.5204708576202393,0.8233138918876648,0.7153156995773315,0.9650367498397827,1.2093288898468018,0.8507644534111023,1.8133840560913086
9,0.07033150643110275,0.0,0.0,0.0,0.18044257164001465,0.0,0.0,0.22984665632247925,0.0,0.0,0.0,0.0,0.21059592068195343,0.0,0.0,0.0,0.1840391755104065,0.0,0.0,0.12474413961172104,0.16590110957622528,0.0,0.0,0.0,0.2998872399330139,0.0,0.0,0.20849251747131348,0.0,0.0,0.0,0.0,0.14135242998600006,0.0,0.0,0.0,0.10529858618974686,0.0,0.0,0.07906811684370041,0.5269230604171753,0.29417166113853455,0.308139830827713,0.5928143262863159,0.8757212162017822,0.5810365676879883,0.3757995069026947,0.7285003066062927,0.003981280140578747,0.0009188121184706688,0.00012855627574026585,0.00020705680071841925,0.001763257896527648,0.00033760894439183176,2.432919791317545e-05,1.022942342387978e-05,0.007215831428766251,0.0019929467234760523,0.00042563944589346647,0.0011535618687048554,0.3109005391597748,0.5193724632263184,0.4492601752281189,0.0466294102370739,-0.23384590446949005,2.5989301204681396,0.3345123529434204,0.1814793684706092,0.12165329260635191,0.06579594067701691,0.04539843811013271,2.410102367401123,1.8278486728668213,1.5822736024856567,1.7325994968414307,0.9577178359031677,0.8505906462669373,1.166242003440857,1.3860493898391724,0.9510102868080139,2.108754873275757
