step,lif1,lif2,lif3,lif4
0,0.17729746252298353,0.08740405058851139,0.04562515848316252,0.003976562547613866
50,0.23356458067893984,0.1939235068112612,0.10395844254642725,0.10854687683284284
100,0.26187101960182185,0.1265879123657942,0.06480937788262964,0.0976093765720725
150,0.2531350961327553,0.08830702923238277,0.055811877772212026,0.10352343909442425
200,0.223881875872612,0.06891845572739838,0.04898640860803426,0.10348437655717135
250,0.19015777319669724,0.05659604366868735,0.04473015842027962,0.10360156401991845
300,0.16123003862798213,0.045929515436291694,0.042255470938980584,0.10336718909442424
350,0.12757671006023885,0.035310765858739615,0.033995158020406965,0.10431250154972078
400,0.10210197143256665,0.02760119566693902,0.030061564114876094,0.10389843873679638
450,0.08839532025158404,0.024637841284275055,0.028862813878804443,0.10389843903481961
