step,lif1,lif2,lif3,lif4
0,0.22155134350061417,0.12900146185420452,0.08306265989667735,0.045578125686733986
50,0.2627751050889492,0.2980475024878979,0.3038862647116184,0.13401562757790086
100,0.25187740013003346,0.2923959648609161,0.31495751574635505,0.11896875195205212
150,0.2529444019496441,0.2817701108753682,0.31437501423060893,0.11523437701165676
200,0.2506726756691932,0.2770752149820328,0.3175559506565332,0.11228906393051148
250,0.251732279509306,0.2741050720214843,0.318685172200203,0.10988281436264516
300,0.25584519445896153,0.27277311563491824,0.321817515194416,0.10946093857288361
350,0.2580254054069519,0.2658096140623093,0.3200878275930882,0.10819531388580798
400,0.25617143377661705,0.26486691176891325,0.3239970473200083,0.10740625120699406
450,0.2567163972556591,0.26520619511604304,0.3231176729500294,0.10916406422853468
