step,lif1,lif2,lif3,lif4
0,0.22015344798564906,0.12875727195991202,0.08297922315192409,0.04484375082538463
50,0.26212736740708353,0.29628873676061634,0.30113110825419426,0.13058594059199097
100,0.2523671738803387,0.2915596137940884,0.31440548330545426,0.11994531430304049
150,0.25244582757353784,0.282208416312933,0.31729939013719555,0.1158593765646219
200,0.2518364599347115,0.278384345471859,0.3212184531241655,0.11235156372189521
250,0.25279895603656766,0.2778614191710949,0.32108063817024235,0.11073437660932542
300,0.2554056942462921,0.2729757516086101,0.321631889641285,0.11110937647521497
350,0.2574791118502617,0.2677031669020653,0.32256579779088496,0.1091796886920929
400,0.2553399036824703,0.2657072214782238,0.3234812640398741,0.109015626385808
450,0.25380440250039105,0.2664437942206859,0.3249279826134443,0.10810156419873236
