step,lif1,lif2,lif3,lif4
0,0.22101590082049366,0.128894040256273,0.08295516022131777,0.04562500034167897
50,0.26527816385030745,0.3023913270235062,0.3070354848727584,0.1357968770712614
100,0.2532258573174476,0.297316033244133,0.31775923296809194,0.11939062722027302
150,0.2529124343395233,0.28632963165640823,0.31661829531192776,0.11570312634110451
200,0.25108784914016724,0.28364218220114706,0.3204789219051599,0.11310937650501726
250,0.256272833943367,0.2769701117277145,0.32025064043700696,0.11078906394541263
300,0.25776760533452037,0.2759348079562187,0.32365814022719863,0.11011718921363353
350,0.25976876497268675,0.2726012144982815,0.32346595130860806,0.10778906419873238
400,0.25829418867826465,0.2700875441730023,0.3243412651866674,0.10757031373679637
450,0.25572212755680085,0.2668301467597485,0.32457236051559446,0.10764843910932542
