step,lif1,lif2,lif3,lif4
0,0.22191007375717162,0.12902436213102192,0.08300141016254202,0.04506250070058741
50,0.265569979250431,0.2976021903753281,0.304615796841681,0.1326640648394823
100,0.2530028605461121,0.2924546578526497,0.31583829790353773,0.1201718769967556
150,0.25618259042501446,0.2870982344448566,0.31996876604855057,0.11507031403481963
200,0.24952800169587136,0.2787042678892612,0.3189487661421299,0.11173437640070916
250,0.25291294291615485,0.2770770452916622,0.321587517336011,0.11189843930304051
300,0.2546294747292996,0.2737451849877834,0.32417767152190213,0.10844531431794166
350,0.2557654224336148,0.2702378618717194,0.3207139211148024,0.11055468894541262
400,0.25633095353841784,0.26694088846445085,0.3244878291338683,0.10759375117719175
450,0.25443671867251394,0.2635056824982166,0.32399188958108427,0.10807031378149985
