step,lif1,lif2,lif3,lif4
0,0.1767573554068804,0.0873435773230358,0.045597033584490416,0.0037890625681029633
50,0.25255047529935837,0.3144281905889511,0.295975638628006,0.14028125301003455
100,0.24840017184615135,0.30950936853885647,0.3108178269490599,0.12369531482458115
150,0.25036008641123775,0.2983366623520851,0.31037782724946733,0.11715625189244747
200,0.25111488848924635,0.29528346419334406,0.3128957961499691,0.11520312659442425
250,0.2497771053016186,0.28891334801912305,0.3119531390815974,0.11300000168383122
300,0.2509072948992252,0.2875498221814632,0.31429517082870007,0.11159375160932541
350,0.25245342969894413,0.28181759610772134,0.31391688995063305,0.10943750143051148
400,0.25059846371412275,0.2808754095435143,0.3125492339581251,0.10962500132620334
450,0.2507000780105591,0.2778518007695675,0.3126200145483017,0.10932812668383121
