step,lif1,lif2,lif3,lif4
0,0.17735634766519068,0.08753979276186327,0.04572093958500772,0.003687500067171641
50,0.2506688892841339,0.3186008974909782,0.29900813940912485,0.1373203154280782
100,0.24715751111507417,0.3084488458931446,0.3120787651091814,0.12258593946695329
150,0.24836397305130958,0.2972739672660828,0.3117006403207779,0.11605468921363353
200,0.2482439036667347,0.29082387134432797,0.3130762643367052,0.11421093933284283
250,0.24665523827075958,0.2865579029917717,0.31336704418063166,0.11121875166893005
300,0.2509841300547123,0.2840689384937286,0.31440532654523845,0.1109687513113022
350,0.2507585796713829,0.2797315841913223,0.3146754848957062,0.10889062628149988
400,0.24903213769197463,0.27899867489933966,0.3160137642174959,0.10858593888580799
450,0.24993225648999212,0.2778890085220337,0.3158037642389536,0.11027343921363353
