step,lif1,lif2,lif3,lif4
0,0.17774419892579313,0.08752087202959957,0.04566609560046345,0.003640625093248673
50,0.25314717561006544,0.3194069017469883,0.29881657764315606,0.1362500025704503
100,0.24850568950176238,0.3080111281573773,0.30951751593500376,0.12317187733948232
150,0.25198397353291513,0.3029724544286728,0.3148098582029343,0.11700000151991845
200,0.24893872067332268,0.2932554367184639,0.312592514976859,0.11360937692224979
250,0.24980525001883508,0.2915604661405086,0.314206889718771,0.11384375147521494
300,0.2518198850750923,0.28790158048272135,0.31617923349142074,0.11043750137090684
350,0.2532146818935871,0.28507138147950173,0.31363767035305495,0.1121718766540289
400,0.2516344873607158,0.281207709312439,0.31549063883721823,0.10908593863248825
450,0.25053479745984075,0.2774658139050007,0.3143622033298016,0.10975781381130219
