step,lif1,lif2,lif3,lif4
0,0.17729746252298353,0.08740405058851139,0.04562515848316252,0.003976562547613866
50,0.25217364355921745,0.317743718624115,0.29770001392811535,0.13503125265240673
100,0.24855534464120863,0.30812267407774924,0.30853314004838467,0.1253984398394823
150,0.25127349734306337,0.3017158135771752,0.31361954614520077,0.11771875157952309
200,0.2504675826430321,0.2936928391456604,0.3137837662547827,0.11240625150501729
250,0.25306182205677036,0.2883998230099678,0.3124679835885763,0.11286718912422655
300,0.2512372636795044,0.28554088652133947,0.3130134528875351,0.11156250149011612
350,0.24972780361771582,0.286117376089096,0.31414454795420166,0.11266406424343586
400,0.2514348946511745,0.2836268255114555,0.3153462652117014,0.11067187666893005
450,0.2512293887138367,0.28148908033967024,0.3180936095118523,0.10734375149011613
