step,lif1,lif2,lif3,lif4
0,0.17718302138149739,0.08743202952213779,0.045605002086376766,0.00372656257241033
50,0.2024984584748745,0.2090226759016514,0.3253498589992523,0.0
100,0.2033752217888832,0.21293319806456568,0.33589782834053045,0.0
150,0.2026840728521347,0.21202731437981126,0.3356492346525192,2.3437500931322575e-05
200,0.20670388311147686,0.20885050795972346,0.34868251711130144,6.250000093132258e-05
250,0.2073091285675764,0.20931503519415853,0.35228892266750333,1.5625000232830645e-05
300,0.21051507368683814,0.2080363232642412,0.3631170499324799,0.00028125000826548783
350,0.20190964475274087,0.18358661644160748,0.3822272050380707,0.005921875107451341
400,0.3977738887071609,0.1944606404006481,0.24616454198956492,0.10000000149011612
450,0.4053901255130768,0.19430419504642488,0.24649454206228255,0.10000000149011612
