step,lif1,lif2,lif3,lif4
0,0.32337663546204565,0.276466156616807,0.2490865749120712,0.40946875681169337
50,0.33274583831429483,0.25462438464164733,0.33251126617193216,0.12728125236928461
100,0.3281450814008713,0.2435058534145355,0.3365579855442047,0.11460937686264513
150,0.3266980543732643,0.2364172796905041,0.3398086094856262,0.11228906407952306
200,0.32366579994559286,0.23290780767798425,0.34104782789945604,0.11057812616229057
250,0.325089423507452,0.22675167962908746,0.3452734528481961,0.10828125119209289
300,0.3207368387281894,0.22517570331692696,0.34427798390388487,0.10917968913912775
350,0.32364329189062124,0.22715924710035326,0.3484940788149834,0.10849218934774399
400,0.32258525237441066,0.22638627424836155,0.349667204618454,0.10719531416893006
450,0.32178330585360526,0.2235110545158386,0.34848939105868343,0.10707031421363353
