step,lif1,lif2,lif3,lif4
0,0.32451054587960243,0.2767753364890814,0.24932016782462596,0.41114063025452197
50,0.3329123957455158,0.2536751173436642,0.3336243914067745,0.12297656409442426
100,0.32910314396023754,0.24610470652580257,0.3373673608899116,0.1160156262665987
150,0.3264014694094658,0.23690260738134383,0.3370178279280662,0.11321093879640101
200,0.32706960886716846,0.23400316938757895,0.3396564225852489,0.11087500177323817
250,0.32538675993680954,0.22448517590761186,0.33785376653075216,0.11098437696695326
300,0.3236349903047085,0.22602460473775862,0.34322970360517496,0.10939062625169756
350,0.32203828305006027,0.2272766064107418,0.3473015794157982,0.1077734388411045
400,0.32076682686805724,0.2225629100203514,0.3465647046267986,0.10753906406462192
450,0.3215749523043633,0.22487296864390377,0.3511828301846981,0.1076015643030405
