step,lif1,lif2,lif3,lif4
0,0.323017402291298,0.2766798766702414,0.24915423154830935,0.40981250531971447
50,0.3280127494037151,0.2611054147779942,0.33680236026644705,0.12053906455636025
100,0.3283775570988655,0.2507897402346134,0.3409682980179786,0.11563281401991843
150,0.327794900983572,0.24245961382985115,0.34194454759359355,0.11321093909442426
200,0.3273339986801148,0.23962194338440895,0.34582892239093777,0.10984375186264517
250,0.32563920155167575,0.23261286139488221,0.3471812671422958,0.10935156434774398
300,0.32239214494824403,0.229532001465559,0.3478904849290848,0.1091171894222498
350,0.3221490749716759,0.2245113961398601,0.34895173624157905,0.1063593765348196
400,0.3212868319451809,0.22566962361335757,0.35150110989809036,0.10748437672853468
450,0.32100754931569103,0.2243287056684494,0.3526920476555825,0.10794531434774399
