step,lif1,lif2,lif3,lif4
0,0.3235704071819782,0.27647011205554006,0.2492096982896328,0.4131953184958547
50,0.3285920834541321,0.2532220155000687,0.3327667334675789,0.1281171904504299
100,0.3283711846172809,0.24841791331768034,0.33784720301628113,0.11588281437754633
150,0.32554298371076584,0.23720778346061705,0.33694517165422444,0.11519531406462191
200,0.32642657548189163,0.23438175782561302,0.3424257983267307,0.10967968918383122
250,0.32660884112119676,0.2294288767874241,0.34283954769372943,0.1101953139901161
300,0.3251908984780311,0.22743844717741016,0.3453611099720001,0.10930468872189521
350,0.3224785237014294,0.22751415520906448,0.34933954790234567,0.1081875018775463
400,0.3244883567094803,0.22671078592538835,0.35006157919764525,0.1077265639603138
450,0.3217356561124325,0.22202040553092955,0.3531512680649757,0.10626562617719171
