step,lif1,lif2,lif3,lif4
0,0.32357651770114904,0.2764460635185242,0.24951063618063926,0.40990625659003854
50,0.3310591492056847,0.24185868591070175,0.32725939065217974,0.12647656582295894
100,0.3288574565947056,0.23306107878684998,0.3358529841899872,0.11398437649011613
150,0.32639574691653256,0.2245231880247593,0.3354397016763687,0.1146093762665987
200,0.3268001042306423,0.22013634786009786,0.33955970272421837,0.11044531382620335
250,0.3258901450037956,0.22088466256856915,0.34158298566937445,0.10860937617719173
300,0.32475323721766475,0.22005753889679908,0.3470853310823441,0.10778125144541262
350,0.3253934124112129,0.21691356927156447,0.34685329839587214,0.10703906387090682
400,0.3222599078714848,0.21774831116199495,0.34980407774448397,0.10646093875169753
450,0.3222755070030689,0.2168458935618401,0.3517381419241429,0.10770312666893005
