step,lif1,lif2,lif3,lif4
0,0.32248767748475077,0.27676701068878173,0.24968360751867297,0.4082500052079558
50,0.3323108597099781,0.2471052433550358,0.3309653276205063,0.12596093997359276
100,0.32899521991610525,0.24289237782359124,0.3349506422877312,0.11460937693715097
150,0.3254690375924111,0.2340636911988258,0.3376939229667187,0.11307812623679636
200,0.32506836637854575,0.2294771431386471,0.3409201727807522,0.11061718910932541
250,0.3217749902606011,0.2263744083046913,0.34262173444032673,0.10856250129640102
300,0.32403241664171223,0.2262160111963749,0.34457079812884334,0.10883593939244747
350,0.32467014774680136,0.2213362991809845,0.34585876584053044,0.10772656433284282
400,0.32576745763421056,0.2209551224112511,0.3488437665998936,0.10759375140070915
450,0.3220651388168335,0.22153344243764878,0.34694501653313636,0.1068125017732382
