step,lif1,lif2,lif3,lif4
0,0.3231411541998387,0.27646180883049964,0.24923844955861568,0.40978125485591593
50,0.33054960265755656,0.26001954942941663,0.3359928295016289,0.12467968992888927
100,0.3261274695396424,0.25065238684415825,0.3382901707291603,0.11682812675833702
150,0.3247646544873714,0.23867775350809098,0.3387898594141006,0.11256250120699404
200,0.3244381584227085,0.23849027872085568,0.34521548569202426,0.10931250140070917
250,0.3238097147643566,0.2280297315120697,0.34344954892992974,0.1098281266540289
300,0.3230980035662651,0.22618200138211247,0.3460984547436237,0.108546876385808
350,0.32163253441452977,0.22804557591676713,0.34977642208337784,0.10621875122189521
400,0.32027726292610165,0.22731332510709762,0.3509622041881084,0.10669531375169754
450,0.32017798647284507,0.22535348653793336,0.35021939173340794,0.10747656412422657
