step,CV_eff,CV_eff_act,CV_eff_conv1,CV_eff_conv2,CV_eff_fc1,CV_eff_fc2,N,Pi,Pi_conv1,Pi_conv2,Pi_fc1,Pi_fc2,absmu_med_conv1,absmu_med_conv2,absmu_med_fc1,absmu_med_fc2,cos_max,cos_mean,cos_min,fr_lif1,fr_lif2,fr_lif3,fr_lif4,g_CV_eff,g_CV_eff_act,g_CV_eff_conv1,g_CV_eff_conv2,g_CV_eff_fc1,g_CV_eff_fc2,g_N,g_Pi,g_Pi_conv1,g_Pi_conv2,g_Pi_fc1,g_Pi_fc2,g_absmu_med_conv1,g_absmu_med_conv2,g_absmu_med_fc1,g_absmu_med_fc2,g_cos_max,g_cos_mean,g_cos_min,g_norm_0,g_norm_1,g_norm_2,g_norm_3,g_norm_4,g_norm_5,g_norm_6,g_norm_7,g_norm_8,g_norm_9,g_scale,g_sigma_H,norm_0,norm_1,norm_2,norm_3,norm_4,norm_5,norm_6,norm_7,norm_8,norm_9,scale,sigma_H
0,0.8758587837219238,0.8757132106149679,0.8114091753959656,0.7820055484771729,0.8930903673171997,0.8962308168411255,0.13178560137748718,0.9998595118522644,0.9988421201705933,0.9998409748077393,0.9999028444290161,0.9997943043708801,0.000693602254614234,0.000536534411367029,0.00011828986316686496,0.0005539799458347261,0.8605309724807739,0.5384886860847473,0.06257221847772598,0.3238626925647259,0.27646864593029025,0.24905923046171666,0.40742188145406544,0.8758589029312134,0.875713210538999,0.8114091157913208,0.7820056080818176,0.8930903673171997,0.8962307572364807,0.13178560137748718,0.9998595118522644,0.9988421201705933,0.999841034412384,0.9999028444290161,0.9997943043708801,0.00693602254614234,0.005365344230085611,0.001182898529805243,0.0055397991091012955,0.8605310320854187,0.5384886860847473,0.06257220357656479,5.751213073730469,4.741639137268066,3.6439239978790283,4.7000298500061035,5.261552810668945,4.043635368347168,4.80208683013916,5.801697254180908,4.92397928237915,5.210361003875732,4.888011932373047,3.248412847518921,0.5751213431358337,0.4741639196872711,0.3643924295902252,0.47000300884246826,0.5261552333831787,0.4043635427951813,0.48020869493484497,0.5801697373390198,0.49239790439605713,0.5210360884666443,0.4888012111186981,0.3248412609100342
1,0.7946491837501526,0.794583065563782,0.6138945817947388,0.668406069278717,0.8063217401504517,0.8624635934829712,0.08231068402528763,0.9999039173126221,0.9999110698699951,0.9998956322669983,0.9999279379844666,0.9998506903648376,0.0013181868707761168,0.0008839296060614288,0.0002090930938720703,0.0009794727666303515,0.8349760174751282,0.5833938121795654,0.11935974657535553,0.32250116661190986,0.2732040949165821,0.24521376051008698,0.3480390689475462,1.0437071323394775,1.0434948767679924,0.7837068438529968,0.8967157006263733,1.0425281524658203,1.16379714012146,0.11119160056114197,0.9998143315315247,0.9997889995574951,0.9998080730438232,0.999893844127655,0.9996073842048645,0.0075729466043412685,0.0046486989594995975,0.0011981935240328312,0.005118589382618666,0.7761354446411133,0.4271225035190582,-0.0003572683781385422,5.475081920623779,4.551028251647949,4.704576015472412,3.633970260620117,4.500677108764648,4.382366180419922,4.041727542877197,4.590508937835693,4.7802228927612305,3.8537490367889404,4.451390743255615,3.2339975833892822,0.750963568687439,0.689541757106781,0.706535816192627,0.6679245829582214,0.7398921847343445,0.6190899014472961,0.7449304461479187,0.8565133810043335,0.7010246515274048,0.7372874021530151,0.7213703989982605,0.450309157371521
2,0.7757628560066223,0.7757432174828565,0.5263608694076538,0.5985643863677979,0.7872877717018127,0.9172274470329285,0.08985891938209534,0.9999298453330994,0.9999969005584717,0.999891459941864,0.9999455809593201,0.9999252557754517,0.0016475433949381113,0.0011578858830034733,0.00027193620917387307,0.001224376610480249,0.8621721267700195,0.597936749458313,0.27812087535858154,0.32185035616159435,0.2687920343875885,0.2417425108700991,0.3181875041825697,0.6584692001342773,0.6583928178774872,0.7847983241081238,0.65078204870224,0.6430404782295227,0.6961358785629272,0.04677289351820946,0.9999021887779236,0.9999424815177917,0.9998928904533386,0.9999451041221619,0.9998064637184143,0.007995094172656536,0.005984241142868996,0.001401577959768474,0.006455821450799704,0.8636592030525208,0.663204550743103,0.29273438453674316,6.16077995300293,5.523281574249268,5.183672904968262,5.493747234344482,5.653748035430908,5.39102840423584,5.6446661949157715,5.837189674377441,5.922876834869385,5.708812236785889,5.651980876922607,3.1117122173309326,0.8712698817253113,0.8515450358390808,0.8156454563140869,0.7566254138946533,0.8031311631202698,0.8287871479988098,1.0297327041625977,0.9667921662330627,0.9239349365234375,0.8407911658287048,0.8688255548477173,0.5346907377243042
3,0.6813998222351074,0.6813565484452121,0.4827968180179596,0.5125882625579834,0.7014666199684143,0.7903833389282227,0.11295180767774582,0.9999207854270935,0.9998247623443604,0.9998911023139954,0.9999435544013977,0.9998966455459595,0.0022570013534277678,0.001400540815666318,0.00032710566301830113,0.0015660616336390376,0.859205424785614,0.6673129200935364,0.2867223918437958,0.32320492431521414,0.2638250930607319,0.24006282337009907,0.3294296916830353,0.8901588320732117,0.8900960153718234,0.8994985818862915,0.868177056312561,0.8953172564506531,0.8919726610183716,0.19360767304897308,0.9999152421951294,0.9999945163726807,0.999817967414856,0.9999282360076904,0.9999432563781738,0.00734652578830719,0.0047972979955375195,0.0010952178854495287,0.005306773353368044,0.7649783492088318,0.5243685841560364,0.20993679761886597,4.842504501342773,3.4757471084594727,4.768890857696533,3.5938525199890137,5.258525371551514,3.340877056121826,5.049929141998291,6.330871105194092,4.524567604064941,4.188105583190918,4.537387371063232,3.072901487350464,1.0035966634750366,0.9325203895568848,0.9391869306564331,0.8678913116455078,0.9977405667304993,0.8951333165168762,1.2460205554962158,1.1525009870529175,1.0169745683670044,0.9214162230491638,0.9972981810569763,0.5651503801345825
4,0.6566658020019531,0.6566191606010038,0.48555999994277954,0.5140932202339172,0.6681015491485596,0.7551192045211792,0.07319395989179611,0.999928891658783,0.9999955892562866,0.9999319911003113,0.9999418258666992,0.99988853931427,0.0024118523579090834,0.0014732421841472387,0.0003553115820977837,0.0018407289171591401,0.8235411643981934,0.6762058734893799,0.29248592257499695,0.32546985149383545,0.26043097622692585,0.2411664191633463,0.3073046912346035,0.5292772054672241,0.5292644908663423,0.8302339911460876,0.5633328557014465,0.5166236162185669,0.5345025658607483,0.05531400069594383,0.9999624490737915,0.9999947547912598,0.9998892545700073,0.9999673366546631,0.9999929070472717,0.006463828030973673,0.006108693778514862,0.001060995738953352,0.0059480611234903336,0.9134839177131653,0.7591685056686401,0.5444550514221191,5.542889595031738,5.148858547210693,4.981410980224609,5.365637302398682,5.596963882446289,5.539997577667236,4.840062618255615,5.584958553314209,4.824567794799805,5.369353771209717,5.279469966888428,2.4734840393066406,1.0779625177383423,0.9719846844673157,1.0001493692398071,0.990639865398407,1.0424696207046509,0.9949730634689331,1.2337608337402344,1.1236209869384766,1.1299933195114136,1.0458499193191528,1.0611404180526733,0.5840174555778503
5,0.6172570586204529,0.6172309103996313,0.46012070775032043,0.5036329030990601,0.6266956925392151,0.6934755444526672,0.05251498147845268,0.9999454021453857,0.9999741911888123,0.9999145865440369,0.9999454021453857,0.9999737739562988,0.0023718818556517363,0.001474355929531157,0.0003676234045997262,0.0019231404876336455,0.8555405139923096,0.6987826228141785,0.4296891987323761,0.3241077817976475,0.2595045852661132,0.24200235426425937,0.21815625376999379,0.5033509135246277,0.5033355480907661,0.7455686926841736,0.5169108510017395,0.49750909209251404,0.5051267147064209,0.10786454379558563,0.9999613761901855,0.9998106956481934,0.9999531507492065,0.9999728798866272,0.9999418258666992,0.00715749291703105,0.005137907341122627,0.0010388704249635339,0.005685514770448208,0.9051166772842407,0.7807449698448181,0.5803799629211426,4.714166641235352,6.128990173339844,4.997581958770752,5.143859386444092,5.518821716308594,3.997887134552002,4.900343418121338,5.413679599761963,5.3223066329956055,5.740842342376709,5.187848091125488,2.346019744873047,1.105648398399353,1.110764503479004,0.9982393383979797,1.1260634660720825,1.0505142211914062,1.0093923807144165,1.1929925680160522,1.0876238346099854,1.1281079053878784,1.0432299375534058,1.085257649421692,0.5708199143409729
6,0.620601236820221,0.6205799118499957,0.4388970136642456,0.5132012367248535,0.6292595863342285,0.6976597905158997,0.05407455191016197,0.9999349117279053,0.9999475479125977,0.9998955726623535,0.9999492764472961,0.999936580657959,0.002684683306142688,0.0014675123384222388,0.0003652205632533878,0.001875156769528985,0.837007999420166,0.696550190448761,0.4873638451099396,0.3255969797074795,0.2586936227977276,0.2447404783219099,0.16426562763750555,1.0151616334915161,1.0150738127605687,0.9150616526603699,0.8767260909080505,1.0370283126831055,1.0871081352233887,0.16178251802921295,0.9998998641967773,0.9996050000190735,0.9997961521148682,0.9999116659164429,0.9999789595603943,0.0066772811114788055,0.00474129943177104,0.0007503792876377702,0.0033058456610888243,0.7475777268409729,0.44976726174354553,0.03168416768312454,3.5294744968414307,4.796250820159912,2.9472246170043945,3.1231372356414795,4.478006362915039,3.147254705429077,4.249994277954102,3.9257619380950928,3.9655139446258545,3.2390708923339844,3.7401692867279053,2.6991662979125977,1.062857985496521,1.1582170724868774,0.9775394797325134,1.0259073972702026,1.0605745315551758,0.9753118753433228,1.1157115697860718,1.042624592781067,1.1123768091201782,1.0168073177337646,1.054792881011963,0.557013988494873
7,0.5767761468887329,0.5767621233892869,0.40598851442337036,0.4879923462867737,0.585068941116333,0.6374850869178772,0.035658057779073715,0.9999419450759888,0.9998765587806702,0.9999144673347473,0.9999459981918335,0.9999617338180542,0.003099286463111639,0.0015236116014420986,0.00037860628799535334,0.002097043674439192,0.8510356545448303,0.7252873778343201,0.5358575582504272,0.3222441354393959,0.2611049748957157,0.2526093870401383,0.19117968955077233,0.5540410876274109,0.5539852905390402,0.7301662564277649,0.6244637370109558,0.5413075685501099,0.538501501083374,0.14305931329727173,0.9999282956123352,0.9998533129692078,0.9998823404312134,0.9999625086784363,0.9998823404312134,0.007761342916637659,0.0051471698097884655,0.001003730925731361,0.005848394241183996,0.8739331364631653,0.7544158101081848,0.544075608253479,4.959130764007568,6.678564071655273,4.917113780975342,4.634748935699463,4.6259589195251465,5.1102070808410645,4.332048416137695,3.9658522605895996,4.366543769836426,4.8849992752075195,4.8475165367126465,2.373171806335449,1.0683737993240356,1.0955361127853394,1.0548644065856934,0.9903927445411682,1.1129133701324463,1.0843145847320557,1.1121617555618286,1.0270819664001465,1.0638370513916016,1.0268110036849976,1.0636285543441772,0.531755268573761
8,0.5688137412071228,0.5687978249878805,0.391299843788147,0.4777582287788391,0.58134526014328,0.6235382556915283,0.04352404922246933,0.9999381899833679,0.9997992515563965,0.9999233484268188,0.9999374747276306,0.9999614357948303,0.0032130908221006393,0.0014895586064085364,0.0003677360655274242,0.002047996735200286,0.8701241612434387,0.731891393661499,0.5348978042602539,0.32401592388749123,0.26427079603075976,0.2586234490573406,0.17396875331178305,0.9632106423377991,0.9631630966639101,0.9522026181221008,0.89289391040802,0.9736343026161194,0.9947968125343323,0.23002493381500244,0.9999138712882996,0.9996885657310486,0.9998306035995483,0.9999222159385681,0.9999678730964661,0.005013565067201853,0.003126430558040738,0.0005356615292839706,0.002742654411122203,0.794718861579895,0.4741400182247162,0.16627894341945648,2.462433099746704,2.6516103744506836,2.196828603744507,3.2180449962615967,4.309847831726074,2.6310572624206543,1.8536815643310547,3.081629991531372,3.4943203926086426,3.2059943675994873,2.9105451107025146,2.0718741416931152,1.0508474111557007,1.0564937591552734,0.9841418266296387,0.9366995096206665,1.0475963354110718,1.017413854598999,1.0478590726852417,0.9804796576499939,1.1004027128219604,1.0235130786895752,1.0245447158813477,0.5070396661758423
9,0.558194637298584,0.5581258361297506,0.38473427295684814,0.47730985283851624,0.5703125,0.6114421486854553,0.042783260345458984,0.9999080300331116,0.99994295835495,0.9998941421508789,0.9999527335166931,0.9998176097869873,0.003086245385929942,0.0014320415211841464,0.0003486819041427225,0.0018707625567913055,0.8705806732177734,0.7401158809661865,0.5496379137039185,0.3251114459335804,0.26592699766159056,0.26557204477488994,0.17595312744379044,0.6924535632133484,0.6923446501417932,0.9662241339683533,0.7347749471664429,0.6785750985145569,0.69312584400177,0.15634635090827942,0.9998734593391418,0.9990741014480591,0.9998909831047058,0.9999516010284424,0.9997017979621887,0.004750764463096857,0.0038683288730680943,0.0007310077198781073,0.003756945254281163,0.8301756381988525,0.6597065925598145,0.4709477722644806,3.832676410675049,2.6455304622650146,3.852741241455078,3.1948530673980713,3.5830910205841064,2.80340313911438,4.393051624298096,2.8109123706817627,3.7175228595733643,3.7691423892974854,3.4602925777435303,1.9938446283340454,1.0083272457122803,0.9963768124580383,0.9140371084213257,0.946011483669281,0.9522638916969299,0.9514838457107544,1.0095521211624146,0.9293426871299744,1.0243245363235474,0.9011727571487427,0.9632892608642578,0.4699394404888153
