step,lif1,lif2,lif3,lif4
0,0.3238626925647259,0.27646864593029025,0.24905923046171666,0.40742188145406544
50,0.3296029549837113,0.252292353361845,0.3336156404018402,0.12551562666893004
100,0.32834727719426154,0.23857121109962462,0.3384657980501652,0.11551562651991845
150,0.3270575785636902,0.2355665719509125,0.3429243908822536,0.11197656378149985
200,0.3259314242005348,0.23005636632442475,0.3438440781831741,0.10958593897521496
250,0.3256627085804939,0.22547604456543927,0.34629970297217366,0.10960937604308127
300,0.32558509737253194,0.22408900827169415,0.34806361168622973,0.1072578139603138
350,0.32428278326988214,0.22423432126641277,0.3493511109054089,0.10855468876659871
400,0.3213747236132622,0.22261471658945084,0.3518973590433598,0.10672656431794167
450,0.32267719879746437,0.22077489688992502,0.35020720407366757,0.10646875165402889
