step,lif1,lif2,lif3,lif4
0,0.22149451173841955,0.128854171767598,0.08295812875527189,0.04517968815052882
50,0.263425774127245,0.30169384106993674,0.3078454843908548,0.13407031435519456
100,0.25207353264093396,0.2926034834980965,0.31529470190405845,0.12182812750339508
150,0.25285455882549285,0.2802172793447971,0.3148051712289453,0.11424218900501729
200,0.2516914926469326,0.28051222547888754,0.3215072020143271,0.1121796890348196
250,0.25252928882837294,0.274668061286211,0.32101845189929,0.11081250146031381
300,0.2545769174396992,0.2706865648925304,0.32048595264554025,0.10923437632620334
350,0.2574510018527508,0.26907099038362503,0.32395064041018484,0.10878125168383121
400,0.2534531038999558,0.27048024445772173,0.3260904832184314,0.10875000163912774
450,0.2558979007601739,0.26650763630867,0.32587204620242116,0.10738281406462194
