step,lif1,lif2,lif3,lif4
0,0.17729746252298353,0.08740405058851139,0.04562515848316252,0.003976562547613866
50,0.2536460964381695,0.32461586326360703,0.24830876275897032,0.1407109401281923
100,0.25161154359579085,0.2731402283906937,0.2510271986201405,0.12994531530886888
150,0.24286003947258,0.24908700540661816,0.24342173006385565,0.12661719024181367
200,0.24230314671993253,0.20114191435277462,0.2228104789555073,0.12039843976497651
250,0.24090056642889976,0.19795460924506186,0.21825751028954982,0.11420312650501727
300,0.23249618098139763,0.19553400479257105,0.21001219764351844,0.10871093913912773
350,0.222416806742549,0.1882036819308996,0.21049000974744558,0.11464843913912773
400,0.21409332014620303,0.191957027092576,0.21218735426664354,0.115773438885808
450,0.2067416163533926,0.1542728477716446,0.194019540771842,0.11440625198185443
