step,lif1,lif2,lif3,lif4
0,0.26294625639915464,0.18905697844922545,0.14610672600596444,0.15111718905740418
50,0.28182886451482775,0.2819084899127483,0.32069954708218573,0.12739843972027304
100,0.2797667589783669,0.27505795359611507,0.32680407799780364,0.11727343946695327
150,0.28045483395457266,0.26486320346593856,0.3239329834282398,0.1149843766540289
200,0.28270824521780014,0.2656286802887916,0.32783532939851284,0.11035156413912772
250,0.2806889109313488,0.25919613599777225,0.32894173309206964,0.11007031396031379
300,0.2780990588665008,0.2597317083179951,0.3281926716864109,0.11007031388580799
350,0.2780859115719795,0.25403805747628216,0.3287306412309408,0.10867968909442424
400,0.27908862292766573,0.2557066833972931,0.33176173493266103,0.10738281399011611
450,0.27717954576015474,0.25613620042800905,0.3335337638109922,0.10841406382620333
