step,lif1,lif2,lif3,lif4
0,0.26352728247642515,0.18887577692046761,0.14628250698602643,0.1527109398582252
50,0.28323764339089397,0.2860743594169617,0.3243697020411492,0.1267109400779009
100,0.27842881202697756,0.27418617576360704,0.3250692344456911,0.11951562710106374
150,0.28194188699126244,0.2653460149466991,0.32319939076900484,0.112515626847744
200,0.2806383197009564,0.26422582477331163,0.32825907744467253,0.11095312625169755
250,0.2795009627938271,0.259769795536995,0.32902548521757125,0.1096093763411045
300,0.28157758936285976,0.2561484815180301,0.3288025166094303,0.10831250160932542
350,0.28402355417609215,0.2543379831314087,0.33476642139255997,0.10794531419873239
400,0.2827626883983612,0.2577981875836849,0.33721938930451867,0.10773437686264516
450,0.28303176581859585,0.2541755558550358,0.3376314228028059,0.10661718897521497
