step,lif1,lif2,lif3,lif4
0,0.2647239096462727,0.18951230013743042,0.14671328852738952,0.15298437720921354
50,0.28272677972912785,0.2767958918213844,0.31917095147073266,0.1271718766540289
100,0.2826889780163765,0.2694618110358715,0.3218711104989052,0.11725000150501727
150,0.2815484210848808,0.26145223945379253,0.31987329706549644,0.11525000132620333
200,0.27827518612146374,0.25791232421994204,0.32260782837867735,0.11191406428813935
250,0.27894171774387366,0.2529563657939434,0.3217732964456081,0.11210937701165677
300,0.282004821896553,0.25460451036691667,0.32643095150589946,0.10989843890070913
350,0.2824341367185116,0.25566979438066484,0.33055673487484455,0.10809375166893005
400,0.2807733352482319,0.24867523834109306,0.3276145466417074,0.10878906399011612
450,0.28204384356737133,0.2504949882626533,0.3321068902313709,0.10833593867719174
