step,lif1,lif2,lif3,lif4
0,0.2633530125021934,0.18900312107056377,0.14630625663412503,0.15244531502597963
50,0.2831019899249077,0.2784009213745594,0.32133548200130463,0.130195315182209
100,0.27768053501844403,0.27137431025505065,0.32170814082026483,0.11679687686264514
150,0.28189042881131166,0.26487897306680674,0.32459767177700993,0.11426562666893006
200,0.2793507479131222,0.2627374213933945,0.3272728281468153,0.11215625181794167
250,0.2792139752209187,0.2605036315321922,0.33051251783967023,0.10868750177323819
300,0.2790118688344955,0.25667555645108225,0.32967376708984375,0.10897656388580798
350,0.2823588114976883,0.25505966126918794,0.3311325151473284,0.1084296890348196
400,0.28071862682700155,0.25550309434533125,0.3333995459973812,0.10781250119209289
450,0.28190568774938585,0.25333429560065274,0.3351178289204836,0.10638281397521496
