step,lif1,lif2,lif3,lif4
0,0.32366616651415825,0.2765780931711197,0.24922548078000545,0.41162500778213146
50,0.33021620035171506,0.26172894820570947,0.33872673377394674,0.12175000175833703
100,0.32837094545364376,0.24784626081585884,0.33846939176321034,0.11544531404972076
150,0.3281349632143974,0.2380330276489258,0.3403559537231922,0.11267187654972075
200,0.32743511319160457,0.2354878607392311,0.3430262665450573,0.11103906355798246
250,0.3244940128922463,0.2327303168177605,0.3445654855668545,0.11022656425833702
300,0.32288313195109364,0.229360638409853,0.3468439227342606,0.10900781378149986
350,0.3228051438927651,0.22972826704382893,0.35011548578739166,0.10715625166893006
400,0.3224066434800625,0.22802816882729532,0.35103126674890517,0.1077343763411045
450,0.3217048151791096,0.22676449745893482,0.350755954682827,0.10629687629640103
