step,lif1,lif2,lif3,lif4
0,0.3237836915254593,0.27662672758102413,0.2493301676213741,0.4098671938385815
50,0.3287589871883393,0.2713622975349426,0.34107032731175424,0.1219609396904707
100,0.32968721568584447,0.26016688883304595,0.3413993901014328,0.11698437631130221
150,0.3256036786735058,0.24940778240561484,0.34299657881259915,0.115015626847744
200,0.3246218480169773,0.24130473107099534,0.34620235949754713,0.11054687649011612
250,0.3265136253833771,0.24286022454500195,0.34761048600077626,0.10867187641561031
300,0.32294906377792354,0.2352496528625488,0.34830158010125156,0.10781250201165675
350,0.32178436189889903,0.23465529263019563,0.3531420461833477,0.10800000183284283
400,0.32175148591399194,0.2343730895221233,0.353220487087965,0.10695312649011612
450,0.32139261960983273,0.23295634374022484,0.35389860928058625,0.10720312647521495
