step,lif1,lif2,lif3,lif4
0,0.17718302138149739,0.08743202952213779,0.045605002086376766,0.00372656257241033
50,0.25168769657611845,0.3171222339570522,0.2973284511454403,0.14110937806777654
100,0.2500602820515632,0.31075939342379566,0.31056767242029315,0.1231718778423965
150,0.25088177517056465,0.2996733328700065,0.3105059526488184,0.11842187684029341
200,0.24993601381778716,0.29562777757644654,0.313560795225203,0.11278906401246787
250,0.24977440088987352,0.2914190854132176,0.3133325143158435,0.11350781418383123
300,0.2505249550938606,0.28751290842890737,0.31292048424482344,0.11246093899011614
350,0.2498418442904949,0.28573366001248357,0.31329110767692325,0.11117968909442424
400,0.2508721919357777,0.2802759212255478,0.3150222011655569,0.10970312692224979
450,0.25027907282114026,0.28193410098552707,0.31476735763251784,0.10821093909442425
