step,AhistW_00,AhistW_01,AhistW_02,AhistW_03,AhistW_04,AhistW_05,AhistW_06,AhistW_07,AhistW_08,AhistW_09,AhistW_10,AhistW_11,AhistW_12,AhistW_13,AhistW_14,AhistW_15,AhistW_16,AhistW_17,AhistW_18,AhistW_19,Ahist_00,Ahist_01,Ahist_02,Ahist_03,Ahist_04,Ahist_05,Ahist_06,Ahist_07,Ahist_08,Ahist_09,Ahist_10,Ahist_11,Ahist_12,Ahist_13,Ahist_14,Ahist_15,Ahist_16,Ahist_17,Ahist_18,Ahist_19,Q_conv1,Q_conv2,Q_fc1,Q_fc2,S_conv1,S_conv2,S_fc1,S_fc2,absmu_median_conv1,absmu_median_conv2,absmu_median_fc1,absmu_median_fc2,absmu_q25_conv1,absmu_q25_conv2,absmu_q25_fc1,absmu_q25_fc2,absmu_q75_conv1,absmu_q75_conv2,absmu_q75_fc1,absmu_q75_fc2,consensus_Q,consensus_S,cos_max,cos_mean,cos_min,cv_median,dispersion_N,fr_lif1,fr_lif2,fr_lif3,fr_lif4,norm_0,norm_1,norm_2,norm_3,norm_4,norm_5,norm_6,norm_7,norm_8,norm_9
0,0.22463096678256989,0.0,0.0,0.0,0.401425302028656,0.0,0.0,0.22602373361587524,0.0,0.0,0.0,0.0,0.08952471613883972,0.0,0.0,0.0,0.05161420628428459,0.0,0.0,0.006781062111258507,0.30371928215026855,0.0,0.0,0.0,0.42013972997665405,0.0,0.0,0.1782429963350296,0.0,0.0,0.0,0.0,0.06417479366064072,0.0,0.0,0.0,0.026468532159924507,0.0,0.0,0.0072546727024018764,0.0923076942563057,0.08111776411533356,0.0860724151134491,0.5045908093452454,0.16871175169944763,0.1389968991279602,0.07017399370670319,0.6818404197692871,0.0002789451973512769,0.00010383747576270252,1.4269561688706744e-05,2.3988990506040864e-05,0.00012857504771091044,3.941818795283325e-05,2.812550064845709e-06,1.1411059404053958e-06,0.00046723149716854095,0.0002165748446714133,4.8256384616252035e-05,0.00011929577885894105,0.09065602719783783,0.14790606498718262,0.18103663623332977,-0.06135975196957588,-0.3335842490196228,4.3764495849609375,0.37693411111831665,0.17718302138149739,0.08743202952213779,0.045605002086376766,0.00372656257241033,0.44837066531181335,0.39857885241508484,0.2955406904220581,0.3903670310974121,0.1955503225326538,0.16809681057929993,0.21730588376522064,0.20716513693332672,0.17108984291553497,0.45224183797836304
1,0.23438581824302673,0.0,0.0,0.0,0.38970711827278137,0.0,0.0,0.22260704636573792,0.0,0.0,0.0,0.0,0.092046819627285,0.0,0.0,0.0,0.05531485751271248,0.0,0.0,0.00593830831348896,0.2981177866458893,0.0,0.0,0.0,0.4103265702724457,0.0,0.0,0.17949749529361725,0.0,0.0,0.0,0.0,0.06985480338335037,0.0,0.0,0.0,0.032289694994688034,0.0,0.0,0.009913632646203041,0.10384615510702133,0.09161676466464996,0.10056430101394653,0.5483033657073975,0.14246267080307007,0.15864893794059753,0.07095571607351303,0.6780191659927368,0.0005775130121037364,0.00020120269618928432,2.7698462872649543e-05,4.436971357790753e-05,0.0002445265999995172,7.549436122644693e-05,5.409813638834748e-06,2.0095033050893107e-06,0.0009064986370503902,0.00041747617069631815,9.339419921161607e-05,0.00022344326134771109,0.10525193065404892,0.15328742563724518,0.21813812851905823,-0.06137016415596008,-0.2898804247379303,4.362719535827637,0.3966848850250244,0.17714290782809256,0.08800451446616535,0.045931564810452984,0.004132812586030923,0.9116636514663696,0.7928803563117981,0.5201553106307983,0.7630412578582764,0.34179913997650146,0.33605441451072693,0.42499276995658875,0.3936063349246979,0.33124783635139465,0.8617492914199829
2,0.24235114455223083,0.0,0.0,0.0,0.3873778283596039,0.0,0.0,0.2143111675977707,0.0,0.0,0.0,0.0,0.09529423713684082,0.0,0.0,0.0,0.05574220418930054,0.0,0.0,0.004923420958220959,0.2949972152709961,0.0,0.0,0.0,0.41651052236557007,0.0,0.0,0.17429392039775848,0.0,0.0,0.0,0.0,0.06886813789606094,0.0,0.0,0.0,0.03441314026713371,0.0,0.0,0.01091706845909357,0.10384615510702133,0.08782435208559036,0.10288888961076736,0.5830339193344116,0.14545395970344543,0.15064691007137299,0.06753222644329071,0.7568936944007874,0.0008723114151507616,0.00029059970984235406,3.994264989160001e-05,6.298442895058542e-05,0.00039106805343180895,0.00010947154078166932,7.79411038820399e-06,2.8975259738217574e-06,0.0013762677554041147,0.0006046528578735888,0.00013356722774915397,0.0003243590472266078,0.10759488493204117,0.15594734251499176,0.2128503918647766,-0.061956316232681274,-0.32112228870391846,4.523844242095947,0.40181389451026917,0.17690809138119223,0.08854355286429381,0.04635953361168504,0.006000000135973096,1.3967504501342773,1.1693000793457031,0.7528444528579712,1.1085695028305054,0.49349451065063477,0.49660736322402954,0.619676947593689,0.5906077027320862,0.5224373936653137,1.2902164459228516
3,0.23983585834503174,0.0,0.0,0.0,0.39463433623313904,0.0,0.0,0.20314481854438782,0.0,0.0,0.0,0.0,0.09722299873828888,0.0,0.0,0.0,0.0580349899828434,0.0,0.0,0.007127017714083195,0.29036229848861694,0.0,0.0,0.0,0.415882408618927,0.0,0.0,0.17293331027030945,0.0,0.0,0.0,0.0,0.06965760886669159,0.0,0.0,0.0,0.03654491528868675,0.0,0.0,0.014619437977671623,0.11923076957464218,0.0928143709897995,0.10943321138620377,0.6053891777992249,0.15964940190315247,0.1565483957529068,0.06880177557468414,0.7721478343009949,0.0011685758363455534,0.00038605782901868224,5.273537681205198e-05,8.038814848987386e-05,0.0005579100688919425,0.00014614465180784464,1.0241307791147847e-05,3.878774350596359e-06,0.0018813820788636804,0.0008016530191525817,0.00017664323968347162,0.0004154558992013335,0.11424329876899719,0.16237127780914307,0.22369632124900818,-0.06188572943210602,-0.3403817117214203,4.52047872543335,0.41493576765060425,0.17785435426980256,0.09005390417420131,0.047324690044315505,0.008765625091036781,1.8444188833236694,1.5191749334335327,1.0124340057373047,1.4700345993041992,0.6493779420852661,0.6316879391670227,0.7810570001602173,0.7811247706413269,0.6535465717315674,1.7470970153808594
4,0.24016354978084564,0.0,0.0,0.0,0.38752099871635437,0.0,0.0,0.21454033255577087,0.0,0.0,0.0,0.0,0.09407959133386612,0.0,0.0,0.0,0.05660264939069748,0.0,0.0,0.0070928954519331455,0.28458982706069946,0.0,0.0,0.0,0.4163423776626587,0.0,0.0,0.17685231566429138,0.0,0.0,0.0,0.0,0.07124529778957367,0.0,0.0,0.0,0.03636012226343155,0.0,0.0,0.014610092155635357,0.0923076942563057,0.09421157836914062,0.11113359034061432,0.6083832383155823,0.11509418487548828,0.16094356775283813,0.0704861506819725,0.7168096303939819,0.00146607612259686,0.00046387832844629884,6.274125189520419e-05,9.541820327285677e-05,0.000731412845198065,0.00017312445561401546,1.2189393601147458e-05,4.720540800917661e-06,0.0023084101267158985,0.0009544655913487077,0.00020895818306598812,0.0005133230588398874,0.11590656638145447,0.15776348114013672,0.26787322759628296,-0.058519259095191956,-0.35645243525505066,4.633975505828857,0.4026932716369629,0.17807028964161875,0.09250810359482783,0.04888812743360177,0.014023437733994795,2.1941540241241455,1.7349212169647217,1.307806372642517,1.7843085527420044,0.8030316829681396,0.7560954093933105,0.9551344513893127,0.9793293476104736,0.814815878868103,2.17002010345459
5,0.23821023106575012,0.0,0.0,0.0,0.3907037377357483,0.0,0.0,0.20525529980659485,0.0,0.0,0.0,0.0,0.09992128610610962,0.0,0.0,0.0,0.058899492025375366,0.0,0.0,0.007009922526776791,0.2806004583835602,0.0,0.0,0.0,0.41667237877845764,0.0,0.0,0.18031549453735352,0.0,0.0,0.0,0.0,0.07105322182178497,0.0,0.0,0.0,0.03641505166888237,0.0,0.0,0.014943393878638744,0.11153846234083176,0.09560878574848175,0.111176036298275,0.6197604537010193,0.1560676395893097,0.16641618311405182,0.06832586228847504,0.7857760190963745,0.001765299472026527,0.0005411041202023625,7.350438681896776e-05,0.00011187653581146151,0.0009141188347712159,0.0002010661701206118,1.4344536793942098e-05,5.577112460741773e-06,0.0029193460941314697,0.0011177284177392721,0.00024391771876253188,0.000601051258854568,0.11618261784315109,0.16581696271896362,0.2994968891143799,-0.05524429306387901,-0.3706987500190735,4.7473344802856445,0.40171775221824646,0.1788252476975322,0.0953040752155539,0.05061468975385651,0.01914062532479875,2.7108540534973145,1.9946779012680054,1.6002850532531738,2.124492645263672,0.9337166547775269,0.8699610829353333,1.189861536026001,1.1923868656158447,0.9821636080741882,2.5120811462402344
6,0.23400996625423431,0.0,0.0,0.0,0.3947050869464874,0.0,0.0,0.20572461187839508,0.0,0.0,0.0,0.0,0.09803637862205505,0.0,0.0,0.0,0.05945413187146187,0.0,0.0,0.008069825358688831,0.2741079032421112,0.0,0.0,0.0,0.4218740463256836,0.0,0.0,0.18167991936206818,0.0,0.0,0.0,0.0,0.07096211612224579,0.0,0.0,0.0,0.03622075542807579,0.0,0.0,0.015155251137912273,0.11730769276618958,0.09648702293634415,0.11116354912519455,0.6215568780899048,0.1868179440498352,0.16981101036071777,0.06512901186943054,0.759483277797699,0.0021440372802317142,0.0006187920225784183,8.449428423773497e-05,0.0001356688153464347,0.0010803502518683672,0.000229636236326769,1.6369456716347486e-05,6.798619324399624e-06,0.0036639480385929346,0.0012887269258499146,0.00028161812224425375,0.0006919894949533045,0.11624988913536072,0.1655486673116684,0.32878682017326355,-0.0545588918030262,-0.3751145005226135,4.78712797164917,0.3874885141849518,0.17837040565907955,0.09909303994829315,0.0529392211904451,0.023953125434345565,3.128408670425415,2.301868438720703,1.8973647356033325,2.3817474842071533,1.0701442956924438,1.0344161987304688,1.3852444887161255,1.4652389287948608,1.1696317195892334,2.8649370670318604
7,0.23467063903808594,0.0,0.0,0.0,0.3938186764717102,0.0,0.0,0.2037108987569809,0.0,0.0,0.0,0.0,0.09834546595811844,0.0,0.0,0.0,0.06063989922404289,0.0,0.0,0.008814370259642601,0.2753359079360962,0.0,0.0,0.0,0.4261745810508728,0.0,0.0,0.17910444736480713,0.0,0.0,0.0,0.0,0.0692656859755516,0.0,0.0,0.0,0.03556332737207413,0.0,0.0,0.014556062407791615,0.12115384638309479,0.09421157836914062,0.10838452726602554,0.6221556663513184,0.20708821713924408,0.17501699924468994,0.0632755309343338,0.7406402230262756,0.0026400976348668337,0.0007108767749741673,9.746758587425575e-05,0.0001570631138747558,0.0013104495592415333,0.0002640497114043683,1.8614784494275227e-05,7.532313702540705e-06,0.004624431952834129,0.0014854309847578406,0.00032419938361272216,0.0008238472510129213,0.11354737728834152,0.16778719425201416,0.3231896758079529,-0.05578305199742317,-0.3545917868614197,4.81939172744751,0.37571099400520325,0.17958572458475827,0.10440456297506899,0.05618625288130715,0.028601563183474354,3.5596823692321777,2.6437103748321533,2.2552623748779297,2.659597873687744,1.1670076847076416,1.212717890739441,1.7094556093215942,1.7508609294891357,1.3333911895751953,3.2333152294158936
8,0.23315921425819397,0.0,0.0,0.0,0.3904907703399658,0.0,0.0,0.20583894848823547,0.0,0.0,0.0,0.0,0.10148970037698746,0.0,0.0,0.0,0.061563506722450256,0.0,0.0,0.007457857020199299,0.2774876356124878,0.0,0.0,0.0,0.4290177822113037,0.0,0.0,0.1761060208082199,0.0,0.0,0.0,0.0,0.06801747530698776,0.0,0.0,0.0,0.03449738025665283,0.0,0.0,0.014873720705509186,0.13653846085071564,0.09493014216423035,0.10630711913108826,0.6271457076072693,0.24512922763824463,0.17534281313419342,0.06062227115035057,0.7399779558181763,0.0032844359520822763,0.0008108337642624974,0.00011137127876281738,0.00017951767949853092,0.001452737720683217,0.0002978305274154991,2.1093064788146876e-05,8.98420694284141e-06,0.005869701504707336,0.0017047584988176823,0.00037123291986063123,0.0009384588338434696,0.11173564940690994,0.17049752175807953,0.3259979486465454,-0.057418908923864365,-0.31423789262771606,4.835512638092041,0.36179834604263306,0.18058272697031497,0.11196525636129082,0.060428908905014386,0.0348593756754417,3.980090856552124,2.9646363258361816,2.678271532058716,2.9704296588897705,1.295521855354309,1.3530513048171997,2.0424447059631348,2.0778067111968994,1.5231285095214844,3.5354907512664795
9,0.22884705662727356,0.0,0.0,0.0,0.3842911720275879,0.0,0.0,0.21542951464653015,0.0,0.0,0.0,0.0,0.10013745725154877,0.0,0.0,0.0,0.06260916590690613,0.0,0.0,0.008685654029250145,0.280964195728302,0.0,0.0,0.0,0.4301123321056366,0.0,0.0,0.17357684671878815,0.0,0.0,0.0,0.0,0.06680606305599213,0.0,0.0,0.0,0.03360164910554886,0.0,0.0,0.014938940294086933,0.1576923131942749,0.09353293478488922,0.10424969345331192,0.6295409202575684,0.28418219089508057,0.1807379126548767,0.055479299277067184,0.6840112209320068,0.003954427316784859,0.0009116246947087348,0.00012605710071511567,0.00020512672199402004,0.0017348566325381398,0.0003365081502124667,2.3636313926544972e-05,9.993636012950446e-06,0.0072765350341796875,0.0019573457539081573,0.0004197175148874521,0.0011289746034890413,0.10979633033275604,0.17142003774642944,0.31473833322525024,-0.05912289395928383,-0.294925332069397,4.8803181648254395,0.3466564416885376,0.18272153466939928,0.12287782928004162,0.06632172177220128,0.04482031310035381,4.425763130187988,3.319065809249878,2.993833303451538,3.3267436027526855,1.475144624710083,1.5514971017837524,2.467811346054077,2.4594507217407227,1.729796051979065,3.946043014526367
