step,lif1,lif2,lif3,lif4
0,0.1775420508161187,0.08746757628017804,0.04572984573431313,0.003929687606869265
50,0.1690926283597946,0.1832467245310545,0.22078829169273378,0.00014843750279396772
100,0.1714091169089079,0.18358734901994467,0.2360809491202235,0.0019687500316649675
150,0.18527267575263978,0.21659765116870405,0.2658821988850832,0.007476562612573616
200,0.18550678692758082,0.21674894466996192,0.2671309488266706,0.004781250127707608
250,0.18982962116599084,0.21960224054753782,0.2714351692795754,0.004179687600699254
300,0.18736866317689418,0.2180401078611612,0.27139266893267633,0.002210937524214387
350,0.18829909667372702,0.21871547333896163,0.2725604826211929,0.0022890625410946085
400,0.1883077432960272,0.21851483814418318,0.2727545444667339,0.001859375006170012
450,0.18714222341775893,0.2178592722862959,0.2729570436477661,0.001750000000465661
