step,lif1,lif2,lif3,lif4
0,0.1775883692316711,0.08757812326502518,0.04563234597735573,0.0038671875424915922
50,0.25181150399148466,0.3179971113055945,0.3007040775194764,0.1388437525415793
100,0.2502531935274601,0.3096489432454109,0.3133564203605056,0.12356250209384598
150,0.24807189241051675,0.29889464639127256,0.31252173431217667,0.11804687714669855
200,0.2474803732335568,0.2968749451637268,0.316114857904613,0.11467968918383123
250,0.2513648808002472,0.2908736027777195,0.3157186083868146,0.11245312675833703
300,0.25035511560738083,0.2872038271278143,0.3169261083006859,0.10910156406462193
350,0.2510377332568169,0.2842543652653694,0.31658860869705674,0.11048437662422657
400,0.2513288500159979,0.2827768741548061,0.3179934507235885,0.10837500147521498
450,0.2503254063427448,0.28031329989433285,0.31594626549631355,0.10971875168383123
