step,CV_eff,CV_eff_act,CV_eff_conv1,CV_eff_conv2,CV_eff_fc1,CV_eff_fc2,N,Pi,Pi_conv1,Pi_conv2,Pi_fc1,Pi_fc2,absmu_med_conv1,absmu_med_conv2,absmu_med_fc1,absmu_med_fc2,cos_max,cos_mean,cos_min,fr_lif1,fr_lif2,fr_lif3,fr_lif4,g_CV_eff,g_CV_eff_act,g_CV_eff_conv1,g_CV_eff_conv2,g_CV_eff_fc1,g_CV_eff_fc2,g_N,g_Pi,g_Pi_conv1,g_Pi_conv2,g_Pi_fc1,g_Pi_fc2,g_absmu_med_conv1,g_absmu_med_conv2,g_absmu_med_fc1,g_absmu_med_fc2,g_cos_max,g_cos_mean,g_cos_min,g_norm_0,g_norm_1,g_norm_2,g_norm_3,g_norm_4,g_norm_5,g_norm_6,g_norm_7,g_norm_8,g_norm_9,g_scale,g_sigma_H,norm_0,norm_1,norm_2,norm_3,norm_4,norm_5,norm_6,norm_7,norm_8,norm_9,scale,sigma_H
0,7.719234466552734,7.709476457937579,4.361738681793213,6.453666687011719,8.106398582458496,9.859254837036133,0.38779476284980774,0.9993279576301575,0.9999048709869385,0.9996399283409119,0.9994747638702393,0.9970467686653137,0.0003014964167959988,0.0001029415288940072,1.4644203474745154e-05,2.3217311536427587e-05,0.25171852111816406,-0.08083299547433853,-0.27447381615638733,0.1775883692316711,0.08757812326502518,0.04563234597735573,0.0038671875424915922,7.719234466552734,7.709476461388457,4.361738681793213,6.453666687011719,8.106398582458496,9.859254837036133,0.38779470324516296,0.9993280172348022,0.9999048113822937,0.9996399879455566,0.9994746446609497,0.9970467686653137,0.0030149638187140226,0.0010294151725247502,0.00014644209295511246,0.00023217305715661496,0.25171858072280884,-0.08083298802375793,-0.27447381615638733,7.4799957275390625,5.853154182434082,4.3409271240234375,6.214462757110596,2.5970237255096436,2.547135353088379,3.3741989135742188,3.113687515258789,2.753756284713745,5.96156120300293,4.423590660095215,4.705247402191162,0.7479996085166931,0.585315465927124,0.4340927302837372,0.6214462518692017,0.2597023844718933,0.2547135353088379,0.33741989731788635,0.31136876344680786,0.275375634431839,0.596156120300293,0.442359060049057,0.47052475810050964
1,7.755563735961914,7.749518369440125,4.365455627441406,6.399625778198242,8.211662292480469,9.945562362670898,0.39008936285972595,0.9994977116584778,1.0,0.9995930194854736,0.9995889067649841,0.9983625411987305,0.0006014524260535836,0.00020057549409102648,2.8151296646683477e-05,4.334462937549688e-05,0.19747969508171082,-0.08141324669122696,-0.27959874272346497,0.17711856845766308,0.08768510528386286,0.0459393770789029,0.004382812583935447,7.686373233795166,7.6753848841190795,4.328653812408447,6.26247501373291,8.207622528076172,9.910684585571289,0.39219191670417786,0.9991216659545898,0.9995294809341431,0.9997139573097229,0.9991090893745422,0.9967427849769592,0.003153473837301135,0.00110900669824332,0.0001513317256467417,0.00023290498938877136,0.18791954219341278,-0.08141007274389267,-0.28237879276275635,7.913630485534668,5.967182636260986,4.147956848144531,6.293212890625,2.651949882507324,2.739006996154785,3.5682740211486816,3.2365379333496094,2.916243553161621,6.460629463195801,4.5894622802734375,4.888607025146484,1.4630868434906006,1.1226578950881958,0.8039295077323914,1.1872892379760742,0.4975409209728241,0.5019602179527283,0.6599064469337463,0.6029708981513977,0.5390002727508545,1.1817147731781006,0.8560057878494263,0.911285400390625
2,7.732131481170654,7.7285903199885855,4.289545059204102,6.255159378051758,8.295753479003906,9.942880630493164,0.3996279835700989,0.9996322989463806,0.9994236826896667,0.9996973872184753,0.9997389316558838,0.9987785816192627,0.0009062193566933274,0.0002969110500998795,4.1047878767130896e-05,6.347771704895422e-05,0.2152470052242279,-0.08133179694414139,-0.2947041690349579,0.17765575231984257,0.08853034488407048,0.04634890854125843,0.005750000109546818,7.539202690124512,7.5321646284971795,4.104019641876221,5.959466457366943,8.245956420898438,9.684115409851074,0.41610512137413025,0.999300479888916,0.9999980330467224,0.9997932314872742,0.9991620182991028,0.9978083968162537,0.0035720081068575382,0.0012008751509711146,0.0001598733215359971,0.00026154122315347195,0.24437901377677917,-0.08020918071269989,-0.31550368666648865,8.425378799438477,6.393855094909668,4.248337745666504,6.4186224937438965,2.6948020458221436,2.861042022705078,3.561495304107666,3.3866841793060303,2.9101784229278564,7.323507308959961,4.822390556335449,5.177865505218506,2.1577699184417725,1.6470050811767578,1.1461902856826782,1.7088240385055542,0.7160614728927612,0.7368298768997192,0.9492636322975159,0.8806015849113464,0.7750986814498901,1.7943832874298096,1.2512028217315674,1.3362845182418823
3,7.958560943603516,7.955559347684526,4.339023590087891,6.357428550720215,8.608139991760254,10.292884826660156,0.3978559672832489,0.9996867179870605,0.9999799132347107,0.9997805953025818,0.9997168779373169,0.9989973902702332,0.001190963084809482,0.0003799031546805054,5.2132738346699625e-05,7.765163172734901e-05,0.22149594128131866,-0.07939868420362473,-0.3113635182380676,0.17820234222337603,0.09002670686046713,0.047308283560560084,0.008945312647265382,8.14094352722168,8.130069074018463,4.346058368682861,6.3891682624816895,8.924753189086914,10.599894523620605,0.3952998220920563,0.999094545841217,0.9996920824050903,0.9996593594551086,0.9990085363388062,0.9969828724861145,0.003521400736644864,0.001180013525299728,0.00015506520867347717,0.00024086869962047786,0.2735110819339752,-0.07289672642946243,-0.34441494941711426,8.248408317565918,6.758107662200928,4.473166465759277,6.374139785766602,2.8989245891571045,2.816704273223877,3.9246935844421387,3.55853271484375,3.1595656871795654,7.707174301147461,4.991941928863525,5.32777214050293,2.76379132270813,2.1560349464416504,1.4767844676971436,2.172987937927246,0.9323566555976868,0.942493736743927,1.2451410293579102,1.1470391750335693,1.0113816261291504,2.3826022148132324,1.6230614185333252,1.7331730127334595
4,8.184618949890137,8.181590920062282,4.325340747833252,6.478856563568115,8.923110008239746,10.618370056152344,0.39723899960517883,0.9996791481971741,0.999826192855835,0.9997345805168152,0.9997427463531494,0.9989882707595825,0.0014664987102150917,0.0004610923060681671,6.279456283664331e-05,9.703051182441413e-05,0.2446477860212326,-0.0771617591381073,-0.3278422951698303,0.17750239193439482,0.09171044743717174,0.04844312729806916,0.013117187694297172,8.427474021911621,8.419042168278722,4.165231227874756,6.555785179138184,9.36952018737793,10.988529205322266,0.3955388367176056,0.9993363618850708,0.9998576641082764,0.9996130466461182,0.9994010925292969,0.9974652528762817,0.004034830257296562,0.0012199397897347808,0.000163777542184107,0.00026041761157102883,0.3111356496810913,-0.06901063770055771,-0.3708931803703308,9.041470527648926,6.77067232131958,4.962137699127197,7.505340099334717,2.997530460357666,3.1463427543640137,4.112760543823242,4.009977340698242,3.384443521499634,8.13145637512207,5.40621280670166,5.773253917694092,3.386526584625244,2.614161491394043,1.8226062059402466,2.702462911605835,1.135624647140503,1.1601136922836304,1.5296560525894165,1.4309091567993164,1.2457585334777832,2.953456401824951,1.9981275796890259,2.134136199951172
5,8.321595191955566,8.318695860100815,4.213812828063965,6.547410011291504,9.137948036193848,10.836197853088379,0.39171403646469116,0.999710202217102,0.9996370077133179,0.9997631311416626,0.9997186064720154,0.999474048614502,0.0017929263412952423,0.0005376270855776966,7.302153971977532e-05,0.00011486332368804142,0.2691604495048523,-0.07472731173038483,-0.3347775638103485,0.17776556184515357,0.09454772771430725,0.050219377449247996,0.01877343786065467,8.14494514465332,8.138305320014682,3.788971185684204,6.425135135650635,9.05180835723877,10.516280174255371,0.37490010261535645,0.9995354413986206,0.9998971819877625,0.9997475743293762,0.9995095729827881,0.9985893964767456,0.004707529209554195,0.0012785486178472638,0.00017351796850562096,0.00027335595223121345,0.35909149050712585,-0.06492311507463455,-0.35276228189468384,9.611964225769043,6.880990028381348,5.436731338500977,7.2755560874938965,3.2060303688049316,3.3476548194885254,4.409015655517578,4.576482772827148,3.5336830615997314,8.195565223693848,5.647367477416992,5.986243724822998,4.000671863555908,3.0351545810699463,2.1798717975616455,3.1544711589813232,1.3384475708007812,1.374094009399414,1.8139399290084839,1.7419829368591309,1.4711326360702515,3.4714791774749756,2.3581247329711914,2.514495849609375
6,8.303685188293457,8.301095053228407,3.9694578647613525,6.48792839050293,9.21088695526123,10.846366882324219,0.38227468729019165,0.9997332096099854,0.9998904466629028,0.9997539520263672,0.9997429847717285,0.9994952082633972,0.002196874702349305,0.0006193493609316647,8.450201858067885e-05,0.00013228366151452065,0.2889519929885864,-0.07389378547668457,-0.3426949381828308,0.17870561178773642,0.09845422151604909,0.05272453394803961,0.02300781291676685,7.711658477783203,7.704267862858065,3.2567708492279053,5.967642307281494,8.806313514709473,10.006900787353516,0.3538346588611603,0.9995204210281372,1.0,0.9997288584709167,0.9995124936103821,0.99827641248703,0.006065051537007093,0.0014406180707737803,0.0001935297914315015,0.00031508240499533713,0.35654696822166443,-0.06954438984394073,-0.3692060708999634,9.84742259979248,7.835086345672607,6.025634765625,8.064093589782715,3.315290927886963,3.601787805557251,5.1951904296875,5.6321587562561035,3.867671012878418,8.889520645141602,6.227385997772217,6.550876140594482,4.573187828063965,3.505251169204712,2.5588128566741943,3.638155460357666,1.5327614545822144,1.5922242403030396,2.1467294692993164,2.1244542598724365,1.7067828178405762,4.004258632659912,2.7382619380950928,2.910489082336426
7,8.244600296020508,8.241450731990955,3.7050185203552246,6.405955791473389,9.24822998046875,10.788228988647461,0.3677290081977844,0.9996817708015442,0.9998409748077393,0.9997066259384155,0.999762773513794,0.9989818930625916,0.0026837147306650877,0.0007052301662042737,9.703182149678469e-05,0.00015821843408048153,0.2986587882041931,-0.07461688667535782,-0.3472256660461426,0.18010956335812806,0.10396865017022719,0.055898596358019845,0.027085938091040585,7.467843055725098,7.4612862725819635,2.943096399307251,5.669527053833008,8.75969409942627,9.751814842224121,0.3257235586643219,0.9994269013404846,0.9986038208007812,0.9997281432151794,0.9995073080062866,0.9984326958656311,0.007418544497340918,0.0015821835258975625,0.00021416270465124398,0.000344833213603124,0.33073148131370544,-0.07473565638065338,-0.358545184135437,10.727212905883789,8.144400596618652,7.136404991149902,8.320246696472168,3.8368265628814697,3.8989670276641846,6.748137950897217,6.691829681396484,4.233068943023682,9.571616172790527,6.930871486663818,7.224785804748535,5.171205997467041,3.956080913543701,3.0071678161621094,4.094677925109863,1.7578356266021729,1.8168412446975708,2.594693660736084,2.56937837600708,1.9544450044631958,4.547972679138184,3.1470296382904053,3.328667640686035
8,8.035422325134277,8.031573551009991,3.3633272647857666,6.164522171020508,9.176737785339355,10.532047271728516,0.34958145022392273,0.9995824098587036,0.9988734722137451,0.9994772672653198,0.9997628331184387,0.9995718598365784,0.003238491015508771,0.0008172226953320205,0.00011213227844564244,0.00018662738148123026,0.2973860502243042,-0.0767480731010437,-0.34359100461006165,0.1801142422296107,0.11112407024003915,0.06005812808607515,0.03312500054365956,6.869324207305908,6.86485258315652,2.5136592388153076,5.040355205535889,8.345969200134277,9.019792556762695,0.3077319860458374,0.9995036125183105,0.9999454021453857,0.9996676445007324,0.9994463324546814,0.9984963536262512,0.00965999998152256,0.0019460676703602076,0.0002539954148232937,0.00039321091026067734,0.31271085143089294,-0.0803917869925499,-0.32800740003585815,11.780229568481445,9.352790832519531,8.14682388305664,8.861852645874023,4.289182186126709,4.341280460357666,9.045039176940918,8.327430725097656,4.845279216766357,9.998540878295898,7.898845195770264,8.178191184997559,5.809510707855225,4.475628852844238,3.5076189041137695,4.554835319519043,2.003659725189209,2.062106132507324,3.215719223022461,3.1259868144989014,2.2352030277252197,5.0764479637146,3.6066720485687256,3.791454315185547
9,7.9820451736450195,7.979491671674108,3.10845947265625,6.026549816131592,9.291481018066406,10.504923820495605,0.32978981733322144,0.9997314810752869,0.9996492266654968,0.9997252225875854,0.9997578859329224,0.9996888041496277,0.003960620611906052,0.0009151208214461803,0.0001275802933378145,0.00021457205002661794,0.2920503616333008,-0.07969871908426285,-0.32542285323143005,0.18163868319243193,0.12193293171527331,0.06597406577986475,0.04362500097253359,7.468722343444824,7.462113476372435,2.434497117996216,5.278398513793945,9.381691932678223,10.032584190368652,0.283244252204895,0.9993276596069336,0.9984469413757324,0.9996930956840515,0.9993534684181213,0.9985998272895813,0.011501871049404144,0.002141083823516965,0.00026657729176804423,0.0004964200779795647,0.33393990993499756,-0.08511710166931152,-0.3058710992336273,12.943780899047852,9.94476318359375,9.788077354431152,10.352800369262695,5.418563365936279,5.039144039154053,11.26512622833252,9.187960624694824,5.828068256378174,10.780252456665039,9.054854393005371,9.327832221984863,6.494823455810547,4.998039722442627,4.114040851593018,5.111827373504639,2.3306331634521484,2.348074436187744,3.988614320755005,3.7097904682159424,2.580129384994507,5.6227946281433105,4.129876613616943,4.31493616104126
