step,lif1,lif2,lif3,lif4
0,0.17765217917039994,0.08759101392248794,0.04578734587877989,0.0037890625681029633
50,0.2515831629186868,0.3174474804848432,0.30061798136681317,0.14316406566184015
100,0.24932507291436198,0.30911288276314736,0.3130897022783756,0.1233671891922131
150,0.2520942851155996,0.30205734252929684,0.31427517233416435,0.11784375198185444
200,0.2525121591240168,0.2944198664277792,0.3119700137525797,0.11467187765985727
250,0.2512907300889492,0.2896780206263065,0.3140070448070765,0.11304687641561033
300,0.251041354238987,0.2874234066158533,0.3149825161322951,0.11200781419873236
350,0.25114453084766863,0.28169427990913387,0.31315704587846993,0.11113281384110452
400,0.25191876083612436,0.28127938665449614,0.3139954821020365,0.10968750163912773
450,0.2513935675472021,0.28431749798357486,0.31760345324873923,0.10830468893051148
