step,lif1,lif2,lif3,lif4
0,0.17714013433083892,0.08748193158090545,0.04570797076041345,0.0037265625694999473
50,0.25136132106184955,0.3169828300178051,0.3002022013440728,0.1411953153181821
100,0.2489169782400132,0.3103501406311989,0.312146578039974,0.12424218953412491
150,0.25157737284898757,0.3026474541425705,0.31522204633802176,0.11612500165589153
200,0.25015567943453787,0.29619808986783025,0.31437564102932813,0.11492187675088643
250,0.25199031636118885,0.2911712820827961,0.31461376521736384,0.11215625129640103
300,0.2504260638356209,0.28666891478002066,0.3138072026520967,0.11144531413912773
350,0.2505042176693678,0.2802641778439283,0.31070001475512987,0.1110390641540289
400,0.25200246781110763,0.2850413504242897,0.3195170458033681,0.10978125117719173
450,0.2511845016479492,0.28168058469891555,0.31542501457035543,0.10973437629640101
