step,AhistW_00,AhistW_01,AhistW_02,AhistW_03,AhistW_04,AhistW_05,AhistW_06,AhistW_07,AhistW_08,AhistW_09,AhistW_10,AhistW_11,AhistW_12,AhistW_13,AhistW_14,AhistW_15,AhistW_16,AhistW_17,AhistW_18,AhistW_19,Ahist_00,Ahist_01,Ahist_02,Ahist_03,Ahist_04,Ahist_05,Ahist_06,Ahist_07,Ahist_08,Ahist_09,Ahist_10,Ahist_11,Ahist_12,Ahist_13,Ahist_14,Ahist_15,Ahist_16,Ahist_17,Ahist_18,Ahist_19,Q_conv1,Q_conv2,Q_fc1,Q_fc2,S_conv1,S_conv2,S_fc1,S_fc2,absmu_median_conv1,absmu_median_conv2,absmu_median_fc1,absmu_median_fc2,absmu_q25_conv1,absmu_q25_conv2,absmu_q25_fc1,absmu_q25_fc2,absmu_q75_conv1,absmu_q75_conv2,absmu_q75_fc1,absmu_q75_fc2,consensus_Q,consensus_S,cos_max,cos_mean,cos_min,cv_median,dispersion_N,fr_lif1,fr_lif2,fr_lif3,fr_lif4,norm_0,norm_1,norm_2,norm_3,norm_4,norm_5,norm_6,norm_7,norm_8,norm_9
0,0.3441087305545807,0.0,0.0,0.0,0.43674495816230774,0.0,0.0,0.12093918770551682,0.0,0.0,0.0,0.0,0.035222128033638,0.0,0.0,0.0,0.0629836842417717,0.0,0.0,1.2827902082790388e-06,0.4265976846218109,0.0,0.0,0.0,0.4634303152561188,0.0,0.0,0.09548761695623398,0.0,0.0,0.0,0.0,0.009013885632157326,0.0,0.0,0.0,0.005462725646793842,0.0,0.0,7.770591764710844e-06,0.032692309468984604,0.03848303481936455,0.00428464449942112,0.5778443217277527,0.03231723979115486,0.05040450021624565,0.001852769055403769,0.9273411631584167,0.00030185829382389784,0.00010294459207216278,1.464431443309877e-05,2.3294365746551193e-05,0.0001335683191427961,3.899819421349093e-05,2.8937083698110655e-06,1.1368606465111952e-06,0.0005006656865589321,0.0002101636928273365,4.9109712563222274e-05,0.00011982807336607948,0.012972070835530758,0.0981937050819397,0.25171852111816406,-0.08083299547433853,-0.27447381615638733,6.496898174285889,0.38779476284980774,0.1775883692316711,0.08757812326502518,0.04563234597735573,0.0038671875424915922,0.7479996085166931,0.585315465927124,0.4340927302837372,0.6214462518692017,0.2597023844718933,0.2547135353088379,0.33741989731788635,0.31136876344680786,0.275375634431839,0.596156120300293
1,0.34327569603919983,0.0,0.0,0.0,0.43627530336380005,0.0,0.0,0.12158065289258957,0.0,0.0,0.0,0.0,0.03628365322947502,0.0,0.0,0.0,0.0625692754983902,0.0,0.0,1.549657463328913e-05,0.42781373858451843,0.0,0.0,0.0,0.4643881022930145,0.0,0.0,0.09316229075193405,0.0,0.0,0.0,0.0,0.008695452474057674,0.0,0.0,0.0,0.005912398919463158,0.0,0.0,2.800877882691566e-05,0.032692309468984604,0.03840319439768791,0.004172284621745348,0.6183632612228394,0.03433816134929657,0.0510760061442852,0.001605470199137926,0.9351168274879456,0.0006054067052900791,0.00020058956579305232,2.815142579493113e-05,4.3577878386713564e-05,0.00025906413793563843,7.625570287927985e-05,5.476019396155607e-06,2.0455818230402656e-06,0.0009666457772254944,0.0004151182365603745,9.409386257175356e-05,0.00022559847275260836,0.013333952985703945,0.09885475039482117,0.19747969508171082,-0.08141324669122696,-0.27959874272346497,6.55656099319458,0.39008936285972595,0.17711856845766308,0.08768510528386286,0.0459393770789029,0.004382812583935447,1.4630868434906006,1.1226578950881958,0.8039295077323914,1.1872892379760742,0.4975409209728241,0.5019602179527283,0.6599064469337463,0.6029708981513977,0.5390002727508545,1.1817147731781006
2,0.3408907949924469,0.0,0.0,0.0,0.43738046288490295,0.0,0.0,0.12122630327939987,0.0,0.0,0.0,0.0,0.0416703075170517,0.0,0.0,0.0,0.05881603807210922,0.0,0.0,1.6096812032628804e-05,0.41718214750289917,0.0,0.0,0.0,0.47087958455085754,0.0,0.0,0.09636980295181274,0.0,0.0,0.0,0.0,0.009367356076836586,0.0,0.0,0.0,0.006160672754049301,0.0,0.0,4.043099397676997e-05,0.03461538627743721,0.04123752564191818,0.004631710704416037,0.6497005820274353,0.03599005937576294,0.053597185760736465,0.001686152652837336,0.9415040612220764,0.0009091891115531325,0.0002969153574667871,4.104805339011364e-05,6.350054172798991e-05,0.00039704388473182917,0.00011179860302945599,8.016390893317293e-06,2.999977141371346e-06,0.0014336814638227224,0.0006210000137798488,0.00013753284292761236,0.0003240110236220062,0.01429201103746891,0.10048750787973404,0.2152470052242279,-0.08133179694414139,-0.2947041690349579,6.585718154907227,0.3996279835700989,0.17765575231984257,0.08853034488407048,0.04634890854125843,0.005750000109546818,2.1577699184417725,1.6470050811767578,1.1461902856826782,1.7088240385055542,0.7160614728927612,0.7368298768997192,0.9492636322975159,0.8806015849113464,0.7750986814498901,1.7943832874298096
3,0.3349732458591461,0.0,0.0,0.0,0.43790343403816223,0.0,0.0,0.12574782967567444,0.0,0.0,0.0,0.0,0.045878808945417404,0.0,0.0,0.0,0.05547825247049332,0.0,0.0,1.8439195628161542e-05,0.4096817374229431,0.0,0.0,0.0,0.4734037518501282,0.0,0.0,0.10081765055656433,0.0,0.0,0.0,0.0,0.009700814262032509,0.0,0.0,0.0,0.006363412830978632,0.0,0.0,3.264576298533939e-05,0.04038461670279503,0.04287425056099892,0.00498876441270113,0.6620758175849915,0.040867336094379425,0.05984640121459961,0.0018712892197072506,0.9228082299232483,0.0011912863701581955,0.0003799549303948879,5.2132749260636047e-05,7.76668603066355e-05,0.0005404364783316851,0.00014204242324922234,1.0221014235867187e-05,3.897272108588368e-06,0.0018913454841822386,0.0007900941418483853,0.00017391020082868636,0.0004259762936271727,0.014869630336761475,0.10136096924543381,0.22149594128131866,-0.07939868420362473,-0.3113635182380676,6.745989799499512,0.3978559672832489,0.17820234222337603,0.09002670686046713,0.047308283560560084,0.008945312647265382,2.76379132270813,2.1560349464416504,1.4767844676971436,2.172987937927246,0.9323566555976868,0.942493736743927,1.2451410293579102,1.1470391750335693,1.0113816261291504,2.3826022148132324
4,0.33242127299308777,0.0,0.0,0.0,0.43814241886138916,0.0,0.0,0.12589551508426666,0.0,0.0,0.0,0.0,0.04864338040351868,0.0,0.0,0.0,0.05487346276640892,0.0,0.0,2.3964163119671866e-05,0.39998847246170044,0.0,0.0,0.0,0.47879326343536377,0.0,0.0,0.10503964126110077,0.0,0.0,0.0,0.0,0.009685642085969448,0.0,0.0,0.0,0.006460433825850487,0.0,0.0,3.255257252021693e-05,0.03846153989434242,0.04299401119351387,0.005013733170926571,0.6698602437973022,0.052297282963991165,0.0616716593503952,0.0023308706004172564,0.9307674169540405,0.0014667859068140388,0.00046116983867250383,6.279473018366843e-05,9.717215289128944e-05,0.0007207693997770548,0.00017000823572743684,1.2263401913514826e-05,4.916915713693015e-06,0.00238357437774539,0.0009515061974525452,0.0002081084094243124,0.0005079379770904779,0.014987938106060028,0.1035272404551506,0.2446477860212326,-0.0771617591381073,-0.3278422951698303,6.9206647872924805,0.39723899960517883,0.17750239193439482,0.09171044743717174,0.04844312729806916,0.013117187694297172,3.386526584625244,2.614161491394043,1.8226062059402466,2.702462911605835,1.135624647140503,1.1601136922836304,1.5296560525894165,1.4309091567993164,1.2457585334777832,2.953456401824951
5,0.3197614252567291,0.0,0.0,0.0,0.4438473880290985,0.0,0.0,0.13076621294021606,0.0,0.0,0.0,0.0,0.05124829709529877,0.0,0.0,0.0,0.05437242239713669,0.0,0.0,4.152774181420682e-06,0.3879871368408203,0.0,0.0,0.0,0.4856567084789276,0.0,0.0,0.10943150520324707,0.0,0.0,0.0,0.0,0.010365278460085392,0.0,0.0,0.0,0.006531921215355396,0.0,0.0,2.743456934695132e-05,0.048076923936605453,0.044031936675310135,0.0056329588405787945,0.6790419220924377,0.06887509673833847,0.06203513965010643,0.0034825007896870375,0.9368645548820496,0.0017961557023227215,0.0005376623594202101,7.302187441382557e-05,0.00011488228483358398,0.0009247732232324779,0.00019864257774315774,1.4267417100199964e-05,5.757306098530535e-06,0.0029690456576645374,0.0011117130052298307,0.00024150058743543923,0.0005972799845039845,0.015741858631372452,0.10561089962720871,0.2691604495048523,-0.07472731173038483,-0.3347775638103485,7.034999847412109,0.39171403646469116,0.17776556184515357,0.09454772771430725,0.050219377449247996,0.01877343786065467,4.000671863555908,3.0351545810699463,2.1798717975616455,3.1544711589813232,1.3384475708007812,1.374094009399414,1.8139399290084839,1.7419829368591309,1.4711326360702515,3.4714791774749756
6,0.3146178722381592,0.0,0.0,0.0,0.44100117683410645,0.0,0.0,0.1368710994720459,0.0,0.0,0.0,0.0,0.05373513698577881,0.0,0.0,0.0,0.053773097693920135,0.0,0.0,1.5571481526421849e-06,0.38152825832366943,0.0,0.0,0.0,0.4892975389957428,0.0,0.0,0.11196310073137283,0.0,0.0,0.0,0.0,0.010549305938184261,0.0,0.0,0.0,0.006636898033320904,0.0,0.0,2.4903933081077412e-05,0.057692307978868484,0.04451097920536995,0.005760299973189831,0.6904191374778748,0.09963060170412064,0.06617100536823273,0.004112665541470051,0.9158046841621399,0.00219986354932189,0.0006193498848006129,8.450300083495677e-05,0.00013233220670372248,0.0011157658882439137,0.00023014906037133187,1.6392303223256022e-05,6.94764094077982e-06,0.003724259790033102,0.0012850828934460878,0.0002806023694574833,0.0006988652748987079,0.01603182777762413,0.10749579966068268,0.2889519929885864,-0.07389378547668457,-0.3426949381828308,7.084260940551758,0.38227468729019165,0.17870561178773642,0.09845422151604909,0.05272453394803961,0.02300781291676685,4.573187828063965,3.505251169204712,2.5588128566741943,3.638155460357666,1.5327614545822144,1.5922242403030396,2.1467294692993164,2.1244542598724365,1.7067828178405762,4.004258632659912
7,0.3099723160266876,0.0,0.0,0.0,0.4405333995819092,0.0,0.0,0.13920600712299347,0.0,0.0,0.0,0.0,0.055987220257520676,0.0,0.0,0.0,0.05429970473051071,0.0,0.0,1.3557847751144436e-06,0.37665891647338867,0.0,0.0,0.0,0.49185970425605774,0.0,0.0,0.1135496273636818,0.0,0.0,0.0,0.0,0.011237768456339836,0.0,0.0,0.0,0.006669166032224894,0.0,0.0,2.4829359972500242e-05,0.0634615421295166,0.04435129836201668,0.006444444879889488,0.6980039477348328,0.13643093407154083,0.06264670193195343,0.005243471823632717,0.9262791872024536,0.0026897748466581106,0.0007053128210827708,9.70329565461725e-05,0.0001582667464390397,0.0012608070392161608,0.00026251858798787,1.852002606028691e-05,7.392603038169909e-06,0.004720232915133238,0.0014741217019036412,0.00032259253202937543,0.0008136528194881976,0.016753271222114563,0.11027337610721588,0.2986587882041931,-0.07461688667535782,-0.3472256660461426,7.120968341827393,0.3677290081977844,0.18010956335812806,0.10396865017022719,0.055898596358019845,0.027085938091040585,5.171205997467041,3.956080913543701,3.0071678161621094,4.094677925109863,1.7578356266021729,1.8168412446975708,2.594693660736084,2.56937837600708,1.9544450044631958,4.547972679138184
8,0.31290403008461,0.0,0.0,0.0,0.43659424781799316,0.0,0.0,0.13873395323753357,0.0,0.0,0.0,0.0,0.055800534784793854,0.0,0.0,0.0,0.0559660829603672,0.0,0.0,1.144238126471464e-06,0.3776962161064148,0.0,0.0,0.0,0.49078065156936646,0.0,0.0,0.11256428062915802,0.0,0.0,0.0,0.0,0.012226416729390621,0.0,0.0,0.0,0.00670768553391099,0.0,0.0,2.476988811395131e-05,0.0615384615957737,0.04247504845261574,0.0075755310244858265,0.7033932209014893,0.15368324518203735,0.05873566493391991,0.008230958133935928,0.9145157337188721,0.0032539600506424904,0.0008172678062692285,0.00011213500692974776,0.0001868329127319157,0.0015433932421728969,0.00029894488397985697,2.1124962586327456e-05,8.939905455918051e-06,0.005966441240161657,0.0017206615302711725,0.0003738848608918488,0.0009462625021114945,0.017755405977368355,0.1117522120475769,0.2973860502243042,-0.0767480731010437,-0.34359100461006165,7.12284517288208,0.34958145022392273,0.1801142422296107,0.11112407024003915,0.06005812808607515,0.03312500054365956,5.809510707855225,4.475628852844238,3.5076189041137695,4.554835319519043,2.003659725189209,2.062106132507324,3.215719223022461,3.1259868144989014,2.2352030277252197,5.0764479637146
9,0.31456196308135986,0.0,0.0,0.0,0.43461042642593384,0.0,0.0,0.1358141303062439,0.0,0.0,0.0,0.0,0.057600237429142,0.0,0.0,0.0,0.057412322610616684,0.0,0.0,9.297521046391921e-07,0.38469523191452026,0.0,0.0,0.0,0.4898814558982849,0.0,0.0,0.10649920254945755,0.0,0.0,0.0,0.0,0.012099141255021095,0.0,0.0,0.0,0.006795238703489304,0.0,0.0,2.972762013087049e-05,0.06538461893796921,0.040798403322696686,0.0075505622662603855,0.7103792428970337,0.18528525531291962,0.05752677470445633,0.007441874127835035,0.9206286072731018,0.003961400128901005,0.0009152026614174247,0.00012758125376421958,0.00021459288836922497,0.0017755287699401379,0.00033461206476204097,2.3869069991633296e-05,1.1018923032679595e-05,0.007314312271773815,0.00197369116358459,0.0004252588842064142,0.0011459608795121312,0.01772060990333557,0.11499878019094467,0.2920503616333008,-0.07969871908426285,-0.32542285323143005,7.213319778442383,0.32978981733322144,0.18163868319243193,0.12193293171527331,0.06597406577986475,0.04362500097253359,6.494823455810547,4.998039722442627,4.114040851593018,5.111827373504639,2.3306331634521484,2.348074436187744,3.988614320755005,3.7097904682159424,2.580129384994507,5.6227946281433105
