step,AhistW_00,AhistW_01,AhistW_02,AhistW_03,AhistW_04,AhistW_05,AhistW_06,AhistW_07,AhistW_08,AhistW_09,AhistW_10,AhistW_11,AhistW_12,AhistW_13,AhistW_14,AhistW_15,AhistW_16,AhistW_17,AhistW_18,AhistW_19,Ahist_00,Ahist_01,Ahist_02,Ahist_03,Ahist_04,Ahist_05,Ahist_06,Ahist_07,Ahist_08,Ahist_09,Ahist_10,Ahist_11,Ahist_12,Ahist_13,Ahist_14,Ahist_15,Ahist_16,Ahist_17,Ahist_18,Ahist_19,Q_conv1,Q_conv2,Q_fc1,Q_fc2,S_conv1,S_conv2,S_fc1,S_fc2,absmu_median_conv1,absmu_median_conv2,absmu_median_fc1,absmu_median_fc2,absmu_q25_conv1,absmu_q25_conv2,absmu_q25_fc1,absmu_q25_fc2,absmu_q75_conv1,absmu_q75_conv2,absmu_q75_fc1,absmu_q75_fc2,consensus_Q,consensus_S,cos_max,cos_mean,cos_min,cv_median,dispersion_N,fr_lif1,fr_lif2,fr_lif3,fr_lif4,norm_0,norm_1,norm_2,norm_3,norm_4,norm_5,norm_6,norm_7,norm_8,norm_9
0,0.07790897786617279,0.0,0.0,0.0,0.19274616241455078,0.0,0.0,0.23607105016708374,0.0,0.0,0.0,0.0,0.23066984117031097,0.0,0.0,0.0,0.18275155127048492,0.0,0.0,0.07985242456197739,0.18175366520881653,0.0,0.0,0.0,0.316704660654068,0.0,0.0,0.22138266265392303,0.0,0.0,0.0,0.0,0.14063295722007751,0.0,0.0,0.0,0.09003227949142456,0.0,0.0,0.04949376732110977,0.3423076868057251,0.2706187665462494,0.2572384774684906,0.42754489183425903,0.6651038527488708,0.5996251106262207,0.4002567231655121,0.6223610043525696,0.00030507310293614864,0.00010541660594753921,1.4797388757870067e-05,2.327046968275681e-05,0.0001420991902705282,4.0101534978020936e-05,2.9205561986600515e-06,1.3784190286969533e-06,0.0005095879314467311,0.00021726239356212318,4.93633488076739e-05,0.0001231363567057997,0.2600978910923004,0.493261456489563,0.463247686624527,0.03961363434791565,-0.22244776785373688,2.5558102130889893,0.3462532162666321,0.17662486873567104,0.08723815724246378,0.04558828324312344,0.0038203125493600962,0.2758502960205078,0.23874545097351074,0.16479645669460297,0.16384722292423248,0.10056537389755249,0.09184858947992325,0.14967024326324463,0.14920388162136078,0.11332842707633972,0.21958504617214203
1,0.08887944370508194,0.0,0.0,0.0,0.21431288123130798,0.0,0.0,0.2459534853696823,0.0,0.0,0.0,0.0,0.2053977996110916,0.0,0.0,0.0,0.1740107238292694,0.0,0.0,0.07144562155008316,0.18646465241909027,0.0,0.0,0.0,0.3082660436630249,0.0,0.0,0.21396063268184662,0.0,0.0,0.0,0.0,0.13737645745277405,0.0,0.0,0.0,0.09548074007034302,0.0,0.0,0.05845146253705025,0.3346153795719147,0.2550099790096283,0.27271661162376404,0.4870259463787079,0.6682035326957703,0.5268529653549194,0.367255836725235,0.6348066926002502,0.0005908923922106624,0.00020029071311000735,2.8023621780448593e-05,4.29462525062263e-05,0.0002733721339609474,7.575168274343014e-05,5.5022678679961246e-06,2.290563088536146e-06,0.0009674392058514059,0.0004124813713133335,9.403683361597359e-05,0.00023389974376186728,0.2742530405521393,0.45084235072135925,0.37476712465286255,0.030582116916775703,-0.33723148703575134,2.64607834815979,0.40736958384513855,0.17773515179753305,0.08783539853539878,0.04593359587131999,0.004242187533527612,0.6213250160217285,0.46690070629119873,0.3189849555492401,0.3362703323364258,0.19177819788455963,0.1741844266653061,0.2765652537345886,0.25054770708084106,0.2340766340494156,0.47145894169807434
2,0.08218149840831757,0.0,0.0,0.0,0.20102299749851227,0.0,0.0,0.23237819969654083,0.0,0.0,0.0,0.0,0.21211478114128113,0.0,0.0,0.0,0.18681645393371582,0.0,0.0,0.0854860469698906,0.17380329966545105,0.0,0.0,0.0,0.30000394582748413,0.0,0.0,0.20723429322242737,0.0,0.0,0.0,0.0,0.1393277496099472,0.0,0.0,0.0,0.10693886131048203,0.0,0.0,0.07269188016653061,0.4019230902194977,0.2746107876300812,0.2996404767036438,0.5349301099777222,0.7306120991706848,0.5517343282699585,0.40028032660484314,0.654333770275116,0.0009048632928170264,0.0002963905280921608,4.064918903168291e-05,6.54635441605933e-05,0.00042008282616734505,0.0001107803254853934,7.94490370026324e-06,3.3283520224358654e-06,0.00143715413287282,0.0006142747006379068,0.00013549631694331765,0.0003236071497667581,0.30104389786720276,0.4844077527523041,0.3045761287212372,0.03741748631000519,-0.27749666571617126,2.536846876144409,0.3987678587436676,0.17729460701346395,0.08834643359325127,0.046322189397178595,0.005015625043888577,0.8215754628181458,0.6235957145690918,0.42583391070365906,0.5487188696861267,0.2705337703227997,0.2513786852359772,0.3803488612174988,0.3577492833137512,0.3037331998348236,0.714422881603241
3,0.07765289396047592,0.0,0.0,0.0,0.17905980348587036,0.0,0.0,0.22533121705055237,0.0,0.0,0.0,0.0,0.21419735252857208,0.0,0.0,0.0,0.19996553659439087,0.0,0.0,0.1037931889295578,0.1654651165008545,0.0,0.0,0.0,0.2886296510696411,0.0,0.0,0.2089664340019226,0.0,0.0,0.0,0.0,0.14616011083126068,0.0,0.0,0.0,0.11200190335512161,0.0,0.0,0.0787767767906189,0.4153846204280853,0.3042714595794678,0.3161048889160156,0.5550898313522339,0.7998878359794617,0.6053367257118225,0.4187934994697571,0.6660336256027222,0.0012651251163333654,0.00038982430123724043,5.2957795560359955e-05,7.981486123753712e-05,0.0005850999150425196,0.00014421723608393222,1.0315357940271497e-05,3.943509909731802e-06,0.001974457874894142,0.0008057602681219578,0.00017729838145896792,0.0004128187138121575,0.31831449270248413,0.5179487466812134,0.4550620913505554,0.05216757953166962,-0.2688484787940979,2.465811014175415,0.41283392906188965,0.17764001835137605,0.08987114096718869,0.04722859591129235,0.007875000158674083,1.0512583255767822,0.7944462299346924,0.5278297066688538,0.7371448278427124,0.3284666836261749,0.31837233901023865,0.4573923349380493,0.47504228353500366,0.35364848375320435,0.8931621313095093
4,0.07313089817762375,0.0,0.0,0.0,0.19071559607982635,0.0,0.0,0.2210918664932251,0.0,0.0,0.0,0.0,0.20481207966804504,0.0,0.0,0.0,0.20619623363018036,0.0,0.0,0.10405340045690536,0.1673978716135025,0.0,0.0,0.0,0.2887282371520996,0.0,0.0,0.20704267919063568,0.0,0.0,0.0,0.0,0.14443400502204895,0.0,0.0,0.0,0.11378690600395203,0.0,0.0,0.07861030101776123,0.4038461446762085,0.297644704580307,0.31663671135902405,0.5730538964271545,0.7755764722824097,0.590233564376831,0.41988494992256165,0.6841093897819519,0.001509535824880004,0.00045834275078959763,6.260893133003265e-05,9.792645869310945e-05,0.0007376347784884274,0.00016902382776606828,1.2317368600633927e-05,4.881405402556993e-06,0.00234530633315444,0.0009391128551214933,0.00020710739772766829,0.0004953333991579711,0.3186183571815491,0.5150529742240906,0.46027159690856934,0.048761092126369476,-0.19585347175598145,2.5308620929718018,0.3961337208747864,0.1775414540246129,0.09209172119482902,0.04882562721148133,0.013093750161933714,1.2205866575241089,0.8987436890602112,0.6306359171867371,0.937821626663208,0.41989773511886597,0.391422837972641,0.565874457359314,0.5838034749031067,0.4132623076438904,1.0776088237762451
5,0.07251816987991333,0.0,0.0,0.0,0.18287841975688934,0.0,0.0,0.23202694952487946,0.0,0.0,0.0,0.0,0.20838525891304016,0.0,0.0,0.0,0.203933447599411,0.0,0.0,0.10025769472122192,0.16341793537139893,0.0,0.0,0.0,0.29008418321609497,0.0,0.0,0.20938144624233246,0.0,0.0,0.0,0.0,0.14484231173992157,0.0,0.0,0.0,0.1119881197810173,0.0,0.0,0.08028601109981537,0.428846150636673,0.2956486940383911,0.31710612773895264,0.5784431099891663,0.7732712626457214,0.5820045471191406,0.4121895432472229,0.7121428847312927,0.0018222029320895672,0.0005437101935967803,7.368399383267388e-05,0.00011487972369650379,0.0009358861134387553,0.00020013384346384555,1.4431254385272041e-05,5.772969416284468e-06,0.0030132702086120844,0.001115286024287343,0.00024325681442860514,0.0006005109753459692,0.319031298160553,0.5125705003738403,0.4673782289028168,0.047589536756277084,-0.22746790945529938,2.5442428588867188,0.39870697259902954,0.17899022493511438,0.09483671660935214,0.0505060961144045,0.01778906283318065,1.4849821329116821,1.0496703386306763,0.7547371983528137,1.1267809867858887,0.512567937374115,0.44207435846328735,0.6487045884132385,0.7169544100761414,0.5129679441452026,1.2639402151107788
6,0.06934449821710587,0.0,0.0,0.0,0.17504453659057617,0.0,0.0,0.22607237100601196,0.0,0.0,0.0,0.0,0.21011066436767578,0.0,0.0,0.0,0.19960056245326996,0.0,0.0,0.11982735991477966,0.15756520628929138,0.0,0.0,0.0,0.28499704599380493,0.0,0.0,0.21248774230480194,0.0,0.0,0.0,0.0,0.1473352611064911,0.0,0.0,0.0,0.11626789718866348,0.0,0.0,0.08134683221578598,0.48653846979141235,0.3009980022907257,0.3244943916797638,0.5906187295913696,0.8319662809371948,0.5869109034538269,0.4200134873390198,0.763722836971283,0.00229446729645133,0.0006389052141457796,8.629998774267733e-05,0.00013380413292907178,0.0011492863995954394,0.00023447893909178674,1.6765632608439773e-05,6.725526873196941e-06,0.0039009014144539833,0.0013126363046467304,0.0002862521505448967,0.0007055113092064857,0.32641738653182983,0.5295307636260986,0.44420796632766724,0.05685857683420181,-0.22689422965049744,2.545966625213623,0.40766605734825134,0.17895177952945232,0.09861869859538273,0.05282484617084264,0.022843750345637088,1.7338213920593262,1.178589105606079,0.8693469762802124,1.289260983467102,0.5698660612106323,0.4958343803882599,0.7750893831253052,0.8678702116012573,0.5932511687278748,1.5379685163497925
7,0.07595129311084747,0.0,0.0,0.0,0.18258792161941528,0.0,0.0,0.22874999046325684,0.0,0.0,0.0,0.0,0.21127673983573914,0.0,0.0,0.0,0.18889492750167847,0.0,0.0,0.11253912001848221,0.16199544072151184,0.0,0.0,0.0,0.2947855591773987,0.0,0.0,0.210429847240448,0.0,0.0,0.0,0.0,0.14428651332855225,0.0,0.0,0.0,0.111691415309906,0.0,0.0,0.07681121677160263,0.5134615302085876,0.2933732569217682,0.31354057788848877,0.5946107506752014,0.8685475587844849,0.5747743248939514,0.389011412858963,0.7110480070114136,0.0028504419606179,0.0007344827754423022,9.873084491118789e-05,0.00015622546197846532,0.0013326164335012436,0.0002707450184971094,1.8924645701190457e-05,7.901885510364082e-06,0.004829958081245422,0.0015201574424281716,0.00032764847856014967,0.0008009736193343997,0.31587642431259155,0.5127024054527283,0.49785521626472473,0.05067741125822067,-0.23715239763259888,2.5939481258392334,0.3937772214412689,0.18002953842282293,0.10477778082178701,0.05642187751829625,0.029000000363448637,1.9433486461639404,1.37723708152771,1.010068655014038,1.4718903303146362,0.6367015838623047,0.5964142084121704,0.9612959027290344,1.0559014081954956,0.7119037508964539,1.8426436185836792
8,0.06948906928300858,0.0,0.0,0.0,0.1809738129377365,0.0,0.0,0.22758983075618744,0.0,0.0,0.0,0.0,0.21841877698898315,0.0,0.0,0.0,0.18231354653835297,0.0,0.0,0.12121494859457016,0.1625877469778061,0.0,0.0,0.0,0.29408204555511475,0.0,0.0,0.20974789559841156,0.0,0.0,0.0,0.0,0.144724503159523,0.0,0.0,0.0,0.11096302419900894,0.0,0.0,0.07789478451013565,0.5480769276618958,0.2987624704837799,0.3144020140171051,0.5930139422416687,0.8814499974250793,0.5923988223075867,0.38630256056785583,0.6849940419197083,0.0034063993953168392,0.0008373644668608904,0.00011357025505276397,0.00017385664978064597,0.00159841391723603,0.00030901478021405637,2.142012817785144e-05,8.418952347710729e-06,0.006004613824188709,0.001768192509189248,0.0003789487527683377,0.0009253754396922886,0.31701308488845825,0.5219399333000183,0.4676097333431244,0.05511840432882309,-0.23833884298801422,2.568174123764038,0.3637846112251282,0.1810746372118592,0.11358559331689319,0.06142140925861894,0.03817968836985528,2.159013032913208,1.5596638917922974,1.2010128498077393,1.6516481637954712,0.7079823017120361,0.6813629865646362,1.2275358438491821,1.2816795110702515,0.8127835392951965,1.9334315061569214
9,0.07010383158922195,0.0,0.0,0.0,0.18404333293437958,0.0,0.0,0.23179107904434204,0.0,0.0,0.0,0.0,0.2088821828365326,0.0,0.0,0.0,0.18186375498771667,0.0,0.0,0.12331579625606537,0.16710683703422546,0.0,0.0,0.0,0.3014518618583679,0.0,0.0,0.2080603539943695,0.0,0.0,0.0,0.0,0.1417922079563141,0.0,0.0,0.0,0.10632096976041794,0.0,0.0,0.07526776939630508,0.5461538434028625,0.29684630036354065,0.3040674328804016,0.5958083868026733,0.8893736600875854,0.5784315466880798,0.3682686984539032,0.6839674711227417,0.003995240665972233,0.0009253672906197608,0.00012695866462308913,0.00020763007341884077,0.0017997942632064223,0.0003365072188898921,2.3959008103702217e-05,9.825005690800026e-06,0.0071141719818115234,0.0019915937446057796,0.0004244785232003778,0.001074384432286024,0.3073304295539856,0.5140535831451416,0.508602499961853,0.04946872964501381,-0.20000799000263214,2.6159374713897705,0.3363417983055115,0.1819222795218229,0.12475749164877925,0.06757625341089805,0.05096875046438072,2.3548643589019775,1.7770516872406006,1.4389163255691528,1.8714072704315186,0.8369481563568115,0.7781810164451599,1.4387489557266235,1.4563926458358765,0.9793043732643127,2.1110939979553223
