step,lif1,lif2,lif3,lif4
0,0.17656373836100103,0.08740278128526825,0.045515783076407385,0.003601562561816536
50,0.1754243950918317,0.09587035947253753,0.05451547135366127,0.0
100,0.17565893266350033,0.09603862095202202,0.05466109619417694,0.0
150,0.17615999199450016,0.09594658000154596,0.05463156509504188,0.0
200,0.17643903702497482,0.09616222934695542,0.054588596076064276,0.0
250,0.17558170951902866,0.09611672167171491,0.0545139086979907,0.0
300,0.175520037189126,0.09577812293435273,0.05433172125573037,0.0
350,0.17600062143057588,0.09579135526393656,0.05434234589571133,0.0
400,0.1758016065508127,0.09571410911201382,0.05427359648805578,0.0
450,0.17602998558431865,0.09564282056751836,0.054215627746307296,0.0
