step,CV_eff,CV_eff_act,CV_eff_conv1,CV_eff_conv2,CV_eff_fc1,CV_eff_fc2,N,Pi,Pi_conv1,Pi_conv2,Pi_fc1,Pi_fc2,absmu_med_conv1,absmu_med_conv2,absmu_med_fc1,absmu_med_fc2,cos_max,cos_mean,cos_min,fr_lif1,fr_lif2,fr_lif3,fr_lif4,g_CV_eff,g_CV_eff_act,g_CV_eff_conv1,g_CV_eff_conv2,g_CV_eff_fc1,g_CV_eff_fc2,g_N,g_Pi,g_Pi_conv1,g_Pi_conv2,g_Pi_fc1,g_Pi_fc2,g_absmu_med_conv1,g_absmu_med_conv2,g_absmu_med_fc1,g_absmu_med_fc2,g_cos_max,g_cos_mean,g_cos_min,g_norm_0,g_norm_1,g_norm_2,g_norm_3,g_norm_4,g_norm_5,g_norm_6,g_norm_7,g_norm_8,g_norm_9,g_scale,g_sigma_H,norm_0,norm_1,norm_2,norm_3,norm_4,norm_5,norm_6,norm_7,norm_8,norm_9,scale,sigma_H
0,2.6957197189331055,2.695388163914011,1.6223284006118774,2.0394210815429688,2.907071828842163,3.365267515182495,0.2458305060863495,0.999859094619751,0.9999018311500549,0.9997976422309875,0.9998884797096252,0.9998863935470581,0.00044134436757303774,0.00023653845710214227,3.670342994155362e-05,8.108500333037227e-05,0.39868417382240295,0.057220809161663055,-0.24240611493587494,0.22167528584599494,0.1289198939758353,0.0831896916241385,0.0457578131579794,2.6957197189331055,2.695388164339164,1.6223286390304565,2.0394210815429688,2.907072067260742,3.365267276763916,0.24583052098751068,0.999859094619751,0.9999019503593445,0.9997976422309875,0.99988853931427,0.9998863935470581,0.004413444083184004,0.0023653844837099314,0.000367034284863621,0.0008108498877845705,0.39868417382240295,0.057220809161663055,-0.24240612983703613,3.9621307849884033,4.467438220977783,4.547483444213867,4.064357280731201,2.873623847961426,2.7415974140167236,2.272791862487793,3.871938705444336,2.705674886703491,5.095315933227539,3.6602351665496826,3.5338964462280273,0.3962130844593048,0.44674384593963623,0.45474839210510254,0.4064357578754425,0.28736239671707153,0.2741597592830658,0.2272792011499405,0.387193888425827,0.27056747674942017,0.5095316171646118,0.36602354049682617,0.3533896505832672
1,2.842663526535034,2.842275564046109,1.652433156967163,2.1424789428710938,3.0760059356689453,3.5482826232910156,0.24814067780971527,0.999838650226593,0.9998313188552856,0.9996879696846008,0.9999048113822937,0.9999586939811707,0.0008684605709277093,0.00042966968612745404,6.766139267710969e-05,0.0001540591474622488,0.4014289379119873,0.04754384607076645,-0.2226758599281311,0.2218861896544695,0.1277555636758916,0.082127660017577,0.03839843837777152,2.9923765659332275,2.991936188268854,1.7783347368240356,2.290844678878784,3.232337474822998,3.6831960678100586,0.2681092917919159,0.9998332858085632,0.9999554753303528,0.9997499585151672,0.9998869299888611,0.9997867941856384,0.004882311448454857,0.0022363122552633286,0.00035149906761944294,0.0008229282102547586,0.5042676329612732,0.038141388446092606,-0.3004721403121948,5.3700151443481445,4.073208808898926,3.9573330879211426,3.3573169708251953,2.3918583393096924,2.902113437652588,3.506718158721924,3.8378305435180664,2.425187587738037,5.375924110412598,3.7197506427764893,3.6525650024414062,0.8863304853439331,0.800057053565979,0.7951026558876038,0.6833462119102478,0.4845033884048462,0.524183452129364,0.5275681018829346,0.7230777144432068,0.47513851523399353,0.9844167232513428,0.6883724331855774,0.6690575480461121
2,2.970201253890991,2.9697325326309425,1.5939807891845703,2.2416791915893555,3.22269868850708,3.7249956130981445,0.23255908489227295,0.9998252391815186,0.9998834133148193,0.999692440032959,0.9998830556869507,0.9999276399612427,0.001340666669420898,0.0006066733621992171,9.557262092130259e-05,0.00022496702149510384,0.5192947387695312,0.03010939620435238,-0.1716042309999466,0.2209250869601965,0.1267523408564739,0.0816234414005885,0.032117188160773365,2.8872196674346924,2.8865643060699653,1.5469470024108887,2.313267230987549,3.072354555130005,3.4820775985717773,0.19538553059101105,0.9997703433036804,0.9994403719902039,0.999610960483551,0.9998672008514404,0.9997785091400146,0.005777604412287474,0.002304832451045513,0.00037933888961561024,0.0008940428378991783,0.6762638688087463,0.017231613397598267,-0.4077227711677551,5.104067802429199,4.5716118812561035,3.505370616912842,4.208774089813232,2.798074960708618,2.9098384380340576,3.631070137023926,4.186558723449707,3.0734386444091797,4.62267541885376,3.8611481189727783,3.7174949645996094,1.3006198406219482,1.1620914936065674,1.050812005996704,1.0214568376541138,0.6716023683547974,0.7397024631500244,0.8171632885932922,1.054487705230713,0.7102667093276978,1.3352642059326172,0.9863467216491699,0.9597341418266296
3,3.1554982662200928,3.1549894425238008,1.558560848236084,2.372908353805542,3.4325530529022217,3.9823758602142334,0.25854578614234924,0.9998230338096619,0.9992659687995911,0.9997515082359314,0.999861478805542,0.9999828338623047,0.0017970300978049636,0.0007599000236950815,0.00012353160127531737,0.00029540396644733846,0.4523937702178955,0.011740017682313919,-0.18741807341575623,0.22204346843063832,0.12690351278637535,0.08200469170813449,0.027851562894647942,3.029808282852173,3.0293175590534926,1.4582173824310303,2.383307695388794,3.2572522163391113,3.629483699798584,0.30248579382896423,0.999826192855835,0.9999417066574097,0.9997190237045288,0.9998624324798584,0.9999011754989624,0.0060648745857179165,0.0023332310374826193,0.00041737369610928,0.000927245884668082,0.3132229447364807,0.010095853358507156,-0.24487987160682678,5.910338878631592,5.2637715339660645,5.96549654006958,4.336106300354004,3.174614667892456,2.5634613037109375,3.6929917335510254,4.682535648345947,2.1333365440368652,5.412564277648926,4.313521862030029,4.279472351074219,1.7511080503463745,1.5576812028884888,1.5152534246444702,1.3376271724700928,0.8887497186660767,0.8842357397079468,1.0881198644638062,1.397200107574463,0.8226657509803772,1.7275317907333374,1.2970173358917236,1.2770719528198242
4,3.1430113315582275,3.142519210396426,1.4427305459976196,2.3901925086975098,3.4259653091430664,3.901512622833252,0.2499658763408661,0.9998231530189514,0.9993172287940979,0.9997380375862122,0.9998771548271179,0.9999452829360962,0.002388473367318511,0.0009016368421725929,0.00015301558596547693,0.0003561419143807143,0.3045399487018585,0.006904775742441416,-0.16906000673770905,0.22214671432971955,0.1298654756997712,0.08432875417987816,0.03375000062340405,2.7353100776672363,2.734853384800711,1.1868562698364258,2.2016353607177734,2.98360538482666,3.1037726402282715,0.24257129430770874,0.9998250603675842,0.9998917579650879,0.9997127652168274,0.9998723864555359,0.9998763799667358,0.0070915259420871735,0.002488570986315608,0.00045575760304927826,0.0009867316111922264,0.40960797667503357,0.027914447709918022,-0.18142539262771606,6.185104846954346,4.778524398803711,5.201199531555176,4.80362606048584,4.263834476470947,2.832397222518921,4.680105209350586,4.767157554626465,2.2451095581054688,4.385685443878174,4.4142746925354,4.266130447387695,2.1774940490722656,1.8656659126281738,1.8668791055679321,1.6608344316482544,1.1856456995010376,1.05584716796875,1.4141666889190674,1.7170898914337158,0.9336544871330261,1.9621304273605347,1.583940863609314,1.5558257102966309
5,3.146256923675537,3.1457924742347236,1.3247150182724,2.3659675121307373,3.4765782356262207,3.8985018730163574,0.23428334295749664,0.9998279809951782,0.9996957182884216,0.9997521042823792,0.9998757243156433,0.9998723268508911,0.003110643941909075,0.0010552522726356983,0.00018369572353549302,0.00042417607619427145,0.29906100034713745,-0.0003674030303955078,-0.16453641653060913,0.22196025103330613,0.13657255560625348,0.08904000450624153,0.04811718823155388,2.8496036529541016,2.849281199823143,1.0824021100997925,2.1137518882751465,3.2588579654693604,3.446173906326294,0.19118766486644745,0.999867856502533,0.999992847442627,0.9998466372489929,0.9998682141304016,0.9998776316642761,0.009916163980960846,0.0029174601659178734,0.0004817580047529191,0.0010914591839537024,0.2912554442882538,0.010325497947633266,-0.2883011996746063,6.057715892791748,5.854067325592041,5.67299747467041,5.378782272338867,4.293831825256348,3.2907800674438477,6.041628360748291,5.185325622558594,3.8620033264160156,6.436143398284912,5.207327842712402,5.0025553703308105,2.544235944747925,2.232178211212158,2.2264621257781982,2.004828453063965,1.4681193828582764,1.2440807819366455,1.8509151935577393,2.0237715244293213,1.1869065761566162,2.3822059631347656,1.9163703918457031,1.8757933378219604
6,3.0595436096191406,3.0591369930143673,1.1640621423721313,2.239356517791748,3.4548733234405518,3.797732353210449,0.21163545548915863,0.9998361468315125,0.9999650120735168,0.9997382760047913,0.9998688697814941,0.9999469518661499,0.0036446794401854277,0.0012329410528764129,0.00021431008644867688,0.0005117921973578632,0.29899007081985474,0.0015908454079180956,-0.17005746066570282,0.22337952099740505,0.1488260461948812,0.09741609840421006,0.07753125144634396,2.5673630237579346,2.566992523041588,0.8525741100311279,1.7747035026550293,3.0639920234680176,3.1684892177581787,0.19220417737960815,0.9998337626457214,0.9998676180839539,0.9997788071632385,0.9998515844345093,0.999930739402771,0.011975614354014397,0.0034350454807281494,0.0005094186053611338,0.0011703611817210913,0.3296195864677429,0.038504548370838165,-0.21012656390666962,5.898782253265381,5.521899223327637,5.383823394775391,3.8159546852111816,4.104479789733887,4.539422512054443,6.634659767150879,6.869795322418213,4.181035995483398,5.628342151641846,5.257819652557373,4.9889678955078125,2.849543333053589,2.521517515182495,2.5023910999298096,2.1239676475524902,1.6986624002456665,1.5449800491333008,2.3055057525634766,2.47587251663208,1.441318154335022,2.682961940765381,2.214672088623047,2.151709794998169
7,3.1523923873901367,3.1519978490853946,1.0873898267745972,2.266845226287842,3.625300168991089,3.946253776550293,0.1723613440990448,0.9998506307601929,0.9999295473098755,0.9997599720954895,0.9998766779899597,0.9999974370002747,0.004721574019640684,0.0014091040939092636,0.0002428742591291666,0.0006178634357638657,0.28721341490745544,-0.006967640016227961,-0.15146104991436005,0.2231212212890387,0.16780807636212558,0.1094295365922153,0.11912500200793148,3.1494054794311523,3.1490663122504343,0.9294055104255676,2.1697659492492676,3.8079605102539062,3.988502025604248,0.13304540514945984,0.9998721480369568,0.999994695186615,0.9998489022254944,0.9998830556869507,0.9998229146003723,0.01354739349335432,0.003587843617424369,0.0005082872812636197,0.0013709357008337975,0.23710258305072784,-0.007528150454163551,-0.24649828672409058,7.184603691101074,5.2638421058654785,5.2600789070129395,6.065507411956787,5.764760494232178,5.991839408874512,7.6476149559021,6.9443583488464355,6.813512802124023,7.623654842376709,6.455976963043213,6.207462787628174,3.2379021644592285,2.7499072551727295,2.7384488582611084,2.48823881149292,2.068281650543213,1.9592597484588623,2.806316614151001,2.8853259086608887,1.933760166168213,3.1352920532226562,2.600273609161377,2.515103340148926
8,3.2958102226257324,3.2949518547341645,1.0357977151870728,2.3270504474639893,3.838115692138672,4.18862771987915,0.13073913753032684,0.9997279644012451,0.9997585415840149,0.9995346069335938,0.9998390078544617,0.9998677372932434,0.005525623913854361,0.0015627838438376784,0.00026281471946276724,0.0007083099335432053,0.307744562625885,-0.013708329759538174,-0.15849769115447998,0.2250602478533983,0.1929535597609356,0.12471344322897496,0.1720546911843121,2.817578077316284,2.81710763502944,0.9170872569084167,2.0032801628112793,3.217318058013916,3.4191677570343018,0.1662406623363495,0.9998270869255066,0.9999245405197144,0.9997062087059021,0.9998654723167419,0.9999495148658752,0.013277502730488777,0.00389234721660614,0.0005350193241611123,0.0015239621279761195,0.3948230445384979,0.01576925441622734,-0.19748686254024506,6.969477653503418,3.708134889602661,7.379941463470459,6.800843715667725,6.159436225891113,7.334825038909912,6.37247896194458,6.870247840881348,8.00672435760498,6.383069038391113,6.598518371582031,6.303818702697754,3.5597047805786133,2.774949073791504,3.1469368934631348,2.8628859519958496,2.4401912689208984,2.4528615474700928,3.109569787979126,3.2263524532318115,2.492720365524292,3.418184280395508,2.9484357833862305,2.8454337120056152
9,3.4149258136749268,3.414449181057831,1.0213305950164795,2.3619182109832764,4.003822326660156,4.366382122039795,0.1151370257139206,0.9998378157615662,1.0,0.9997878074645996,0.9998331665992737,0.9999332427978516,0.005930090323090553,0.0017069224268198013,0.0002789832360576838,0.0008138553239405155,0.3348085880279541,-0.019419705495238304,-0.1391003131866455,0.22633392177522182,0.2190354440174997,0.138925475589931,0.21647656664252285,2.771291494369507,2.7708507163860157,1.028101921081543,1.9312646389007568,3.095912456512451,3.3018202781677246,0.2903228998184204,0.9998168349266052,0.9998955130577087,0.9996567964553833,0.9998980760574341,0.9998307228088379,0.01249842718243599,0.004143621306866407,0.0005452344776131213,0.0015734209446236491,0.45835748314857483,0.036575715988874435,-0.24255040287971497,3.869969606399536,3.392199754714966,6.631588935852051,8.5769624710083,6.513333320617676,8.95865249633789,6.971573352813721,6.678478240966797,7.383571624755859,10.273588180541992,6.924991607666016,6.782853126525879,3.487595558166504,2.719635486602783,3.4344401359558105,3.3431615829467773,2.795055866241455,3.06736159324646,3.4390251636505127,3.521191120147705,2.9283411502838135,4.021772384643555,3.2757580280303955,3.1645100116729736
