step,lif1,lif2,lif3,lif4
0,0.22167528584599494,0.1289198939758353,0.0831896916241385,0.0457578131579794
50,0.26448139652609826,0.3047496025264263,0.30787642110139135,0.13178125277161598
100,0.25248261064291,0.2925466248393059,0.31489610984921457,0.11889843940734865
150,0.25436436638236043,0.28661832928657527,0.31762360952794555,0.11370312690734863
200,0.254016207754612,0.2805506767332554,0.3183645462244749,0.11356250189244746
250,0.2548500967025757,0.27683556437492374,0.3215856400877237,0.10982031390070916
300,0.25276319682598114,0.2722041183710098,0.3183432959765196,0.10975000157952308
350,0.2554931309819221,0.2712971121072769,0.32009517125785353,0.10839062698185445
400,0.25793463006615636,0.26615810081362723,0.32032095417380335,0.11061718903481961
450,0.25534870713949204,0.26405951395630833,0.32200876444578175,0.10670312657952308
