step,lif1,lif2,lif3,lif4
0,0.22145068958401679,0.12895500181009995,0.08301875416305848,0.04580468803120311
50,0.26498426020145416,0.3016923026740551,0.3020603262633085,0.13646094031631947
100,0.25542816773056987,0.29426771864295004,0.3131189212948084,0.12227343909442426
150,0.2540083529055118,0.28145490020513536,0.31049470193684103,0.11817187689244749
200,0.25521446406841275,0.281299699395895,0.31870626494288445,0.11125000149011613
250,0.25505851790308953,0.27721498534083366,0.31876735940575596,0.11092968873679639
300,0.2542604967951774,0.27248661473393443,0.3168398583680391,0.11059375144541264
350,0.258422749787569,0.2692603692412376,0.31729657649993903,0.10930468909442426
400,0.2570414267480373,0.2720690612494946,0.3227273584902287,0.10907031416893007
450,0.25756670922040936,0.26873744517564774,0.32266564063727865,0.10717968836426735
