step,lif1,lif2,lif3,lif4
0,0.2208901076763868,0.12876894317334517,0.08296250411774964,0.04598437567299697
50,0.26351844102144245,0.29946593567728996,0.3069553264603019,0.13408594150096179
100,0.2547683504223824,0.29406535044312476,0.3149857953935862,0.11807031475007534
150,0.2543241433799267,0.28585563257336616,0.31663142047822473,0.11608593933284284
200,0.2538309653103351,0.2811078305542469,0.3186767333745956,0.11149218916893004
250,0.25392757073044775,0.27899921312928194,0.3198773584514856,0.11125781372189522
300,0.25709197983145715,0.2745845156908035,0.32076985813677306,0.1101718769967556
350,0.25656469032168383,0.2702332472801209,0.32201001547276975,0.11034375131130218
400,0.2579783535003662,0.2709449428319931,0.32482063941657546,0.10846093900501727
450,0.2567937138676643,0.2670470403134823,0.325269858315587,0.10918750137090683
