step,lif1,lif2,lif3,lif4
0,0.22080219119787214,0.12869240446249025,0.0828831289964728,0.04471875087008812
50,0.26313210040330887,0.29963356137275693,0.30931376427412033,0.13138281542807817
100,0.2531240825355053,0.29298375815153127,0.31651189029216764,0.11925000183284284
150,0.25218047365546226,0.28345031067729,0.3166995482891798,0.11525781445205212
200,0.25039659902453415,0.28086076021194456,0.31995907939970497,0.11262500189244747
250,0.2514878602325917,0.2784378369152546,0.3205245451629162,0.1113125018030405
300,0.256013230830431,0.27720981016755103,0.32236329801380637,0.1088593766093254
350,0.2552954168617725,0.2732487265765667,0.324766109958291,0.1084375011175871
400,0.25757834866642954,0.2697401785850525,0.3224328278750181,0.10757031381130218
450,0.2559442728757858,0.2683072678744793,0.32282939061522486,0.10839843899011611
