step,lif1,lif2,lif3,lif4
0,0.22168681427836417,0.12907402089331296,0.08296672245429364,0.04493750057881698
50,0.26457459121942517,0.3040357600152493,0.3127336078137159,0.13269531451165675
100,0.2542971251904964,0.29234010472893723,0.3154356396943331,0.12191406443715096
150,0.2522400109469891,0.28528529658913604,0.31667329773306846,0.11569531388580798
200,0.25003021165728573,0.28289047226309777,0.32170704759657387,0.11111718922853471
250,0.2533517718315124,0.2776325865089893,0.3199042341858148,0.11172656394541262
300,0.2533076372742653,0.2714007011055946,0.3228182949125767,0.1100000011920929
350,0.25827324077486996,0.27105087354779245,0.32205267287790773,0.10978125095367433
400,0.25686776220798496,0.26899257272481913,0.32160064108669756,0.10928906366229056
450,0.2554545682668686,0.2643641546368599,0.32227063998579975,0.10752343907952308
