step,lif1,lif2,lif3,lif4
0,0.17718302138149739,0.08743202952213779,0.045605002086376766,0.00372656257241033
50,0.24595387637615204,0.2688570506870746,0.3076456379890442,0.7081015747785568
100,0.22382842846214773,0.254579241424799,0.3144301714003086,0.7268203246593475
150,0.22115413919091226,0.2474013128876686,0.31182157590985293,0.6361953246593475
200,0.22495479218661787,0.2317524851858616,0.29498360738158225,0.6609218853712082
250,0.2254786289483309,0.23709596648812292,0.28383704528212544,0.5820390760898589
300,0.22948508575558665,0.2614210878312588,0.27799313858151437,0.43391406893730167
350,0.23092252507805822,0.26760006681084636,0.2876120462268591,0.3435234442353249
400,0.229167939722538,0.25867294147610664,0.282581889256835,0.3584609431028366
450,0.24616713330149653,0.2854977466166019,0.27683266952633867,0.21761719048023226
