step,lif1,lif2,lif3,lif4
0,0.17718302138149739,0.08743202952213779,0.045605002086376766,0.00372656257241033
50,0.1730481807515025,0.0005058837777642112,0.0,0.0
100,0.17309816215187313,0.000550707996762867,0.0,0.0
150,0.17228128803893925,0.00058930662619332,0.0,0.0
200,0.17224151261150838,0.0006257079914303176,0.0,0.0
250,0.17221857797354462,0.0007249511557256482,0.0,0.0
300,0.17204848630353806,0.0008292724416787677,0.0,0.0
350,0.1718814735673368,0.0008882079905379213,0.0,0.0
400,0.1716524097137153,0.0010430908024136444,0.0,0.0
450,0.17135835427790883,0.001160107398391119,0.0,0.0
