step,lif1,lif2,lif3,lif4
0,0.175810164809227,0.08715292765343294,0.04546375248464756,0.0036406250693835317
50,0.2502128775417804,0.3147234803438187,0.2947581388428807,0.136421877425164
100,0.2513517244160175,0.3102885934710503,0.3006353269889951,0.1352968778461218
150,0.24987141147255895,0.3094054372608662,0.30315720241516825,0.1253984397649765
200,0.2506109204888344,0.3093633961677551,0.3044701700657606,0.12200000200420617
250,0.24739309892058375,0.3127621029317379,0.3080043902248144,0.12189843922853472
300,0.24872892856597897,0.3057448169589042,0.3044603265076876,0.12597656570374965
350,0.2479914273321629,0.30301429957151416,0.30540220271795987,0.11929687671363354
400,0.2467919847369194,0.30468243911862375,0.30620485804975034,0.11768750220537186
450,0.24847463622689245,0.300663982629776,0.30615470275282863,0.11505468927323818
