step,lif1,lif2,lif3,lif4
0,0.17656373836100103,0.08740278128526825,0.045515783076407385,0.003601562561816536
50,0.15365619264543057,0.0004617675679037347,0.0,0.0
100,0.15366395041346553,0.0004667724501450721,0.0,0.0
150,0.1537859195098281,0.00045339354481257023,0.0,0.0
200,0.15371932357549667,0.00045070799825225555,0.0,0.0
250,0.15355042580515146,0.0004597900294083956,0.0,0.0
300,0.15350007196888327,0.00045529784175869277,0.0,0.0
350,0.15360043359920383,0.00045095213663898904,0.0,0.0
400,0.15352858822792764,0.00044458006503646176,0.0,0.0
450,0.1534656616859138,0.00045988768510142115,0.0,0.0
