step,lif1,lif2,lif3,lif4
0,0.17662486873567104,0.08723815724246378,0.04558828324312344,0.0038203125493600962
50,0.21441912814974784,0.2385084408894181,0.1354179757957172,0.029093750612810255
100,0.23346442908048629,0.23710851408541203,0.2526625122874976,0.0940546889603138
150,0.24081661507487295,0.20225563451647757,0.25598813802003867,0.08755468908697366
200,0.25379117801785467,0.1463946007192135,0.2394373546540737,0.08921875186264513
250,0.2613934531807899,0.13258222319185736,0.23038844868540767,0.0824531265348196
300,0.26559790715575216,0.10478696033358574,0.2154367282986641,0.0835156264156103
350,0.2793125794827938,0.10138149201869964,0.20940016604959966,0.08634375106543303
400,0.284658991098404,0.10029479749500751,0.20454688530415294,0.08422656424343586
450,0.2834348195791245,0.09105387970805169,0.1915539155900478,0.13673437759280208
