step,lif1,lif2,lif3,lif4
0,0.17714013433083892,0.08748193158090545,0.04570797076041345,0.0037265625694999473
50,0.2514261543005705,0.3170637623220683,0.30018126280047,0.14105469061993064
100,0.24885949626564977,0.3104269213974476,0.31165782786905766,0.1243281276599737
150,0.2515284362435341,0.3015221129357815,0.3146100145019591,0.11624218924436718
200,0.2503121729195118,0.2962039984017611,0.31441985774785275,0.11500781416893005
250,0.25219592206180097,0.2908877848088741,0.3148639212548733,0.11208593890070914
300,0.25063527308404443,0.2866452813148499,0.314148765578866,0.11160156413912774
350,0.25075625948607916,0.27972594469785694,0.3113573572784662,0.11047656379640103
400,0.25230841718614105,0.2841799734532833,0.31844985835254197,0.11014843910932541
450,0.2513255403935909,0.2814284348487853,0.31567345146089787,0.1095312513411045
