step,lif1,lif2,lif3,lif4
0,0.1775883692316711,0.08757812326502518,0.04563234597735573,0.0038671875424915922
50,0.2518971013277769,0.3186454770714045,0.30125126414932313,0.13876562734134495
100,0.25011451497673987,0.30943422228097917,0.3127561099641025,0.12330468879663385
150,0.250312689691782,0.29860680475831025,0.31225548228248956,0.11749218930490316
200,0.24952274546027184,0.2952411073446274,0.31437360832467676,0.1149140640720725
250,0.2514407815039158,0.29190126366913316,0.3148079842701554,0.11290625192224979
300,0.25040244542062284,0.287441106364131,0.3162317345291376,0.10914843916893005
350,0.2510480812191963,0.28545643851161,0.3159859533980488,0.11031250163912773
400,0.25128740072250366,0.2830142744630575,0.31650407794862984,0.10864843897521496
450,0.2501088125258684,0.28099787056446074,0.3152532956376672,0.10935156390070915
