step,lif1,lif2,lif3,lif4
0,0.17588946947827933,0.08723561817249446,0.04545906476443634,0.003679687533876859
50,0.2499537616968155,0.3149768725782633,0.2982125158328563,0.14225781538058074
100,0.24940160319209098,0.31137362539768215,0.3128486092016102,0.1221718769671861
150,0.25204145528376104,0.30265197038650515,0.3142998598888517,0.1185781267285347
200,0.2501714064925909,0.29290863782167437,0.3126761092618108,0.11443750135600568
250,0.24840295389294625,0.28812489554286,0.312496732249856,0.11366406448185444
300,0.251352911144495,0.2866028241068125,0.3142707964405417,0.11133593939244749
350,0.25026973493397237,0.2850918883830309,0.31387501537799833,0.11003906413912774
400,0.2517645186185837,0.28406786575913434,0.31723954632878304,0.1083828143030405
450,0.25074447825551033,0.2825896170735359,0.31722220249474053,0.10949218936264515
