step,lif1,lif2,lif3,lif4
0,0.17765217917039994,0.08759101392248794,0.04578734587877989,0.0037890625681029633
50,0.2516003879904747,0.31696891345083716,0.3002842337451875,0.1433359400788322
100,0.24902509167790413,0.3086446467041969,0.31293313972651965,0.12378906479571014
150,0.2517469137907028,0.3014549486339092,0.3140626715496183,0.11793750196695327
200,0.2521797206997871,0.2955962089449168,0.3127690771408379,0.11448437623679637
250,0.25074753575026987,0.29024584278464316,0.31462454594671724,0.11268750190734862
300,0.250764025002718,0.2889130788296461,0.31560657702386374,0.11194531440734863
350,0.2507264330983162,0.2824367118626833,0.31283360868692395,0.11126562640070914
400,0.2516213385760785,0.2825741384923458,0.31478110950440163,0.1095234390348196
450,0.25120978258550164,0.2842252369970083,0.31743126533925536,0.10834375128149987
