step,lif1,lif2,lif3,lif4
0,0.1774663734436035,0.08759521266033062,0.045662502054474315,0.0034843750449363143
50,0.24982606261968612,0.3177183039486408,0.30103126454167073,0.13712500227615237
100,0.2489067180454731,0.3111070990562439,0.31346970196813345,0.12188281454902608
150,0.25156058080494403,0.29930673114955425,0.31340095413848756,0.11932812723563982
200,0.25120685406029225,0.2964236004650593,0.31678157655522227,0.11290625158697368
250,0.2500537170469761,0.29051950082182887,0.3141875142231584,0.11382812663912774
300,0.2497881729900837,0.2873054131865501,0.314032983481884,0.11217968910932541
350,0.24966903291642667,0.28189467094838616,0.31350048270076514,0.1097109393030405
400,0.25139613769948477,0.2844924981147051,0.3176970461755991,0.10982031434774397
450,0.2507869000732899,0.28114054463803767,0.31589704658836126,0.10901562683284283
