step,lif1,lif2,lif3,lif4
0,0.17656373836100103,0.08740278128526825,0.045515783076407385,0.003601562561816536
50,0.18431796405464412,0.29617169886827466,0.2982286083698273,0.0
100,0.1848199637979269,0.29644227877259255,0.2984354820847511,0.0
150,0.18544798843562604,0.2970424503087997,0.3018565770983696,0.0
200,0.185812904946506,0.29799306035041806,0.30191361039876935,0.0
250,0.18460143093019724,0.2971002113819122,0.3024201714992524,0.0
300,0.1847700172290206,0.2968936461210251,0.30255626350641246,0.0
350,0.18533520944416523,0.2971882748603821,0.2991264206171036,0.0
400,0.1862826583534479,0.2975662033259869,0.3069001704454422,0.0
450,0.18680921524763106,0.2976496030390263,0.3069836077094078,0.09998437643051147
