step,lif1,lif2,lif3,lif4
0,0.17718302138149739,0.08743202952213779,0.045605002086376766,0.00372656257241033
50,0.20349168971180917,0.3729787515103817,0.30109626412391666,0.0
100,0.204337657764554,0.3747220362722874,0.29984360903501506,0.0
150,0.20324131749570368,0.3737942047417164,0.2980722010135651,0.0
200,0.2037524599954486,0.3743118570744991,0.29804798394441606,0.0
250,0.20421476025134325,0.3744455975294113,0.2980689197778702,0.0
300,0.20385106630623345,0.3740233317017555,0.2980520468950271,0.0
350,0.20373982548713682,0.3741469886898995,0.2961911088228225,0.0
400,0.20362427189946172,0.37359188601374627,0.29619110792875286,0.0
450,0.20281108021736144,0.37343114450573917,0.2961682960391045,0.0
