step,lif1,lif2,lif3,lif4
0,0.17656373836100103,0.08740278128526825,0.045515783076407385,0.003601562561816536
50,0.20972445830702782,0.39581568941473966,0.33019970297813417,0.0
100,0.2136724766343832,0.39465250551700587,0.3578709542751312,0.0
150,0.21475344389677048,0.3882790674269199,0.3522229868173599,0.0
200,0.2152906069904566,0.3901440817117691,0.3653614228963852,0.0
250,0.21368519254028798,0.38970807164907456,0.36987033188343055,0.10000000149011612
300,0.21385611079633232,0.3894106860458851,0.3719776669144631,0.10000000149011612
350,0.21459827862679956,0.3895570714771747,0.37198782593011853,0.0
400,0.21410887762904168,0.3895589262247085,0.3724272057414055,0.0
450,0.21486348286271095,0.3894933266937733,0.37379392474889755,0.0
