step,lif1,lif2,lif3,lif4
0,0.22177167870104314,0.12909154987835794,0.08295531620649851,0.045000000494765116
50,0.26373260498046874,0.302498113065958,0.3115953266061842,0.13235156557522715
100,0.2561509598791599,0.29643470972776415,0.31980486016720533,0.1197734398394823
150,0.25258162446320054,0.285527508854866,0.31900704648345707,0.11700000174343586
200,0.2516699285805225,0.2830755798518658,0.32229439079761507,0.11319531418383122
250,0.25542780779302116,0.2812729176878929,0.32295517150312664,0.11078906401991843
300,0.2573197215795517,0.275469696521759,0.3225861084088683,0.10839843876659869
350,0.2579923225939274,0.27335475534200665,0.323611577861011,0.10906250171363352
400,0.2578577399998903,0.27262973181903366,0.3254656408727169,0.10755468882620337
450,0.25479947105050094,0.2693034842610359,0.3241629846021533,0.10848437629640102
